   10.452887712664033        2.1213520423853958E-002
   11.461363463669123        1.6570746556679720E-002
   12.567135135985328        1.2959732301877568E-002
   13.779589664592834        1.0152644315234821E-002
   15.109019619026027        7.9678750278096080E-003
   16.566710577361651        6.2630830022827929E-003
   18.165036929891720        4.9305778980065929E-003
   19.917566925762014        3.8841893320390513E-003
   21.839177854320706        3.0599813850137022E-003
   23.946182338955754        2.4091666274784090E-003
   26.256466815533990        1.8947981207127380E-003
   28.789643370990120        1.4874315116602491E-003
   31.567216231028837        1.1655984470023933E-003
   34.612764310260388        9.1186566802855477E-004
   37.952141374443528        7.1261774876154303E-004
   41.613695514020961        5.5676680276293457E-004
   45.628509792065479        4.3513041615478310E-004
   50.030666109505589        3.4019507886287484E-004
   54.857534527592648        2.6608445198391816E-004
   60.150090503677305        2.0820543540724107E-004
   65.953262733321452        1.6297504661046952E-004
   72.316314551589826        1.2760041409848679E-004
   79.293262131250415        9.9923046188345736E-005
   86.943333027982135        7.8268149108761908E-005
   95.331468965198013        6.1321393622527982E-005
   104.52887712664031        4.8054988641577978E-005
   114.61363463669126        3.7666222564183563E-005
   125.67135135985336        2.9529928489684902E-005
   137.79589664592837        2.3156813617354448E-005
   151.09019619026023        1.8162874789450490E-005
   165.66710577361641        1.4248453314850639E-005
   181.65036929891707        1.1179128435164836E-005
   199.17566925762026        8.7718070900030024E-006
   218.39177854320701        6.8836600291921422E-006
   239.46182338955748        5.4026379524083319E-006
   262.56466815533980        4.2406500373039119E-006
   287.89643370990137        3.3290534270712492E-006
   315.67216231028857        2.6137665052787537E-006
   346.12764310260383        2.0524838859391589E-006
   379.52141374443539        1.6118917676516543E-006
   416.13695514020969        1.2660149054083798E-006
   456.28509792065449        9.9444198329301739E-007
   500.30666109505603        7.8122977134410378E-007
   548.57534527592657        6.1380718596462915E-007
   601.50090503677325        4.8227075144851508E-007
   659.53262733321401        3.7894053765083732E-007
   723.16314551589778        2.9776926370102890E-007
   792.93262131250287        2.3400200623596758E-007
   869.43333027982158        1.8390519177803193E-007
   953.31468965198042        1.4454151156677928E-007
