,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,True,536.8968126476502,54.5295703125,97.43463897705078,219.3740997314453,284.080322265625,-50.008934020996094,97.1581617239162,82.8418382760838,65.2445068359375,556679170.8906395,82.56536102294922
1,True,True,537.9370056831212,42.0718125,68.5372314453125,191.4170684814453,313.34014892578125,-50.008575439453125,68.28270226522636,111.71729773477364,69.39573669433594,556679289.957018,111.4627685546875
2,True,True,539.9472461280584,33.159390625,68.32949829101562,145.8732147216797,340.4149475097656,-50.007286071777344,68.11738518431765,111.88261481568235,62.8812370300293,556679479.8262917,111.67050170898438
3,True,True,540.2407377307945,11.6934931640625,68.2664794921875,157.57147216796875,324.6190185546875,-50.007164001464844,68.06055905830726,111.93944094169274,61.71027755737305,556679523.1996619,111.7335205078125
4,True,True,543.2418712807774,30.226005859375,68.08087158203125,164.95132446289062,298.2347106933594,-49.99814987182617,67.93827506605565,112.06172493394435,61.88255310058594,556679838.3014507,111.91912841796875
5,True,False,543.792855260831,184.507828125,68.30732727050781,148.24798583984375,311.7544860839844,-49.998538970947266,68.17635651651135,111.82364348348865,64.70685577392578,556679934.4681168,111.69267272949219
6,True,True,544.310344554242,122.8847734375,68.34173583984375,185.5491943359375,269.5948486328125,-50.00001907348633,68.22168410993825,111.77831589006175,62.75804901123047,556680053.5033942,111.65826416015625
7,True,True,544.3494203178781,12.8569541015625,68.36227416992188,161.1480255126953,294.5973815917969,-50.00028991699219,68.2430469386291,111.7569530613709,62.61003875732422,556680075.1355153,111.63772583007812
8,True,True,544.2418253952183,21.62723828125,68.65093231201172,156.89479064941406,295.7914733886719,-49.99983596801758,68.52943482785082,111.47056517214918,64.21670532226562,556680216.0394276,111.34906768798828
9,True,True,543.5777733150717,25.35397265625,68.24778747558594,180.9132537841797,268.3880615234375,-49.99897384643555,68.11227849253395,111.88772150746605,61.704986572265625,556680360.9385811,111.75221252441406
