,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,False,546.2089946109762,11.564060546875,120.58123016357422,294.61602783203125,180.59173583984375,40.76198959350586,120.50123994986582,59.49876005013418,56.56625747680664,254880311.71614045,59.41876983642578
1,True,False,544.4038519745595,28.294572265625,130.7928581237793,57.856082916259766,353.80010986328125,37.82294845581055,130.6747794004425,49.3252205995575,42.52728271484375,254880445.35950616,49.2071418762207
2,True,True,541.5895407460416,10.3840048828125,163.4942283630371,332.86822509765625,303.6517333984375,34.99923324584961,163.31676767277858,16.68323232722141,18.480907440185547,254881257.3744763,16.50577163696289
3,True,True,544.8402778359464,26.58389453125,119.72889709472656,36.155216217041016,51.696781158447266,34.999305725097656,119.62002695706502,60.37997304293497,47.184574127197266,254881520.66256094,60.27110290527344
4,True,True,553.6509923687881,20.79783203125,148.71864891052246,55.12727355957031,26.892976760864258,35.009925842285156,148.79568484950389,31.20431515049611,34.07184982299805,254882018.05686802,31.28135108947754
5,True,True,554.6386213060255,17.670255859375,144.6984748840332,55.46763610839844,37.496978759765625,35.00591278076172,144.79634979359034,35.20365020640966,34.75886154174805,254882101.4464531,35.3015251159668
6,True,True,556.4346664440005,11.8280546875,162.73842430114746,189.89093017578125,333.2845153808594,35.00654602050781,162.87419576311586,17.12580423688413,51.8722038269043,254882219.2221379,17.26157569885254
7,True,False,559.854235861047,32.9457109375,138.6077537536621,263.9611511230469,304.9017333984375,35.00925827026367,138.81567813033018,41.1843218696698,57.955162048339844,254882571.54013923,41.39224624633789
8,True,True,560.218320045929,23.446564453125,106.82099151611328,359.01629638671875,193.30715942382812,35.00962448120117,107.03659806908239,72.96340193091761,38.9663200378418,254882648.30196357,73.17900848388672
9,True,True,560.2673820685657,14.720427734375,142.336181640625,338.04901123046875,295.903076171875,35.008934020996094,142.55282340227174,37.447176597728266,23.491514205932617,254883025.55175722,37.663818359375
10,True,True,559.391607561234,17.778791015625,118.42665481567383,15.544136047363281,228.96176147460938,35.002803802490234,118.62481773521586,61.37518226478414,27.259828567504883,254883434.6696303,61.57334518432617
11,True,True,559.2372231938971,27.97828125,91.68391418457031,331.7201232910156,282.1429138183594,35.00074768066406,91.87881959396154,88.12118040603846,68.68113708496094,254883714.6822514,88.31608581542969
12,True,True,559.345243726141,21.3224296875,106.02304077148438,331.06768798828125,294.34722900390625,34.9992790222168,106.22022541410595,73.77977458589405,56.81862258911133,254883816.51946917,73.97695922851562
13,True,True,559.345243726141,11.544375,122.40885162353516,59.14853286743164,165.36514282226562,34.9992790222168,122.60603626615674,57.39396373384327,32.673580169677734,254883825.53646496,57.591148376464844
14,True,True,544.8243621672253,30.16715625,119.62097549438477,173.33734130859375,303.354736328125,-35.00157165527344,119.51176953611322,60.48823046388678,27.66022300720215,254886143.40139848,60.379024505615234
15,True,True,542.1149719078674,10.9146328125,127.2810173034668,168.9523468017578,292.41162109375,-34.999855041503906,127.11464321072279,52.8853567892772,19.872947692871094,254886355.79359594,52.7189826965332
16,True,True,541.0841608699847,10.268033203125,100.25626373291016,155.80284118652344,319.5188293457031,-34.99612808227539,100.06813952726684,79.93186047273316,44.68805694580078,254886479.65612158,79.74373626708984
17,True,True,540.4747042430521,15.945123046875,151.6673355102539,261.6134338378906,173.3023681640625,-34.9969367980957,151.4663517697823,28.533648230217693,50.18846893310547,254886596.61461228,28.332664489746094
18,True,True,540.3345176784128,33.2698828125,114.17176818847656,119.222412109375,10.518209457397461,-34.99701690673828,113.96782651149107,66.03217348850893,40.245304107666016,254886633.9786003,65.82823181152344
19,True,True,553.0532380180039,10.0853388671875,119.68560028076172,141.1599578857422,346.4460754394531,-35.00278091430664,119.75002360294161,60.2499763970584,32.7183837890625,254887736.56497547,60.31439971923828
20,True,True,557.1713891278522,13.8037607421875,126.61098098754883,200.49188232421875,247.13031005859375,-35.004032135009766,126.7622972981465,53.23770270185349,23.94322395324707,254888000.1783066,53.38901901245117
21,True,True,557.5367211061464,18.877595703125,153.43582344055176,67.83808135986328,83.70262908935547,-35.00138473510742,153.59484825589143,26.405151744108554,50.037296295166016,254888013.3471761,26.564176559448242
22,True,False,557.5367211061464,47.71817578125,96.58346557617188,207.6570587158203,260.0119934082031,-35.00138473510742,96.74249039151157,83.25750960848843,53.69541931152344,254888018.74116182,83.41653442382812
23,True,True,558.2031507542094,34.58660546875,139.93722534179688,185.13568115234375,279.101318359375,-34.356170654296875,140.11031182271068,39.88968817728931,6.586915016174316,254888087.19514778,40.062774658203125
24,True,True,560.4044137533534,11.0129296875,152.2677230834961,275.59674072265625,232.5121612548828,-24.0035343170166,152.48725621369186,27.51274378630815,32.284385681152344,254888465.00231773,27.732276916503906
25,True,True,560.4403344246668,190.53834375,99.55554962158203,222.052490234375,333.00689697265625,-24.23137855529785,99.7758406779425,80.2241593220575,58.41352844238281,254888510.22787228,80.44445037841797
26,True,False,560.4099612113133,11.099767578125,137.57128143310547,239.79531860351562,311.82159423828125,-27.9580020904541,137.79093161466417,42.20906838533582,26.672975540161133,254888651.6771799,42.42871856689453
27,True,True,560.3777597874049,11.6909970703125,106.83224487304688,238.8714599609375,344.4095764160156,-28.887775421142578,107.05121560456112,72.94878439543888,51.93372344970703,254888682.92719668,73.16775512695312
28,True,True,559.2610123552274,55.541046875,83.24835968017578,244.31752014160156,21.134490966796875,-34.999610900878906,83.44376704087108,96.55623295912892,69.76901245117188,254889334.00742742,96.75164031982422
29,True,True,560.6882070855248,10.6836259765625,164.7699489593506,322.93463134765625,31.397050857543945,35.149017333984375,164.99547012885517,15.00452987114484,30.979310989379883,254890017.08941838,15.230051040649414
30,True,False,561.5170057063,13.2886728515625,154.07474517822266,99.53166961669922,103.71633911132812,35.006954193115234,154.3177539986256,25.682246001374413,39.029666900634766,254890210.31618384,25.925254821777344
31,True,True,561.5170057063,35.9428125,120.93861389160156,84.3228530883789,150.17015075683594,35.006954193115234,121.1816227120045,58.81837728799551,51.486507415771484,254890224.97462568,59.06138610839844
32,True,True,541.1213240706987,26.89371484375,115.7524642944336,296.9124450683594,183.96676635742188,34.99972915649414,115.56512423232533,64.43487576767467,40.5770378112793,254892646.80029973,64.2475357055664
33,True,True,543.6222410827563,20.899884765625,124.65305709838867,61.303733825683594,23.7366943359375,34.99745559692383,124.51848638523484,55.48151361476517,58.463932037353516,254892899.34638146,55.34694290161133
34,True,True,545.8486921618425,132.086984375,76.51104736328125,324.2669372558594,151.50875854492188,34.99784851074219,76.42345476789613,103.57654523210387,69.93327331542969,254893047.15086934,103.48895263671875
35,True,True,545.8486921618425,36.29957421875,168.1935167312622,163.91107177734375,313.8711242675781,34.99784851074219,168.10592413587707,11.894075864122918,46.72953414916992,254893054.5254687,11.806483268737793
36,True,True,545.8486921618425,16.671431640625,88.72467803955078,311.5323181152344,168.73696899414062,34.99784851074219,88.63708544416566,91.36291455583434,61.23933029174805,254893056.86117733,91.27532196044922
37,True,True,546.8437856890295,14.801365234375,137.57671356201172,16.22704315185547,51.44684600830078,34.99805450439453,137.51011744005024,42.48988255994976,22.4934024810791,254893109.53367913,42.42328643798828
38,True,True,550.5687640139505,10.3476630859375,105.85118103027344,313.6381530761719,188.91748046875,34.999027252197266,105.8631819509678,74.1368180490322,46.57572555541992,254893314.22499377,74.14881896972656
39,True,False,557.6490752647179,11.2108603515625,170.63330841064453,3.4875807762145996,343.3343811035156,35.00791931152344,170.7947038987301,9.205296101269921,25.623394012451172,254893778.21149084,9.366691589355469
40,True,True,557.9871921174176,14.4978173828125,131.70877838134766,6.690180778503418,139.82257080078125,35.00787353515625,131.87730813502517,48.12269186497483,14.129152297973633,254893785.1267677,48.291221618652344
41,True,True,559.1102792183175,28.3152890625,117.249755859375,310.36663818359375,243.26280212402344,35.00947189331055,117.4419827508815,62.5580172491185,46.85990905761719,254893902.83321407,62.750244140625
42,True,True,559.1102792183175,11.534734375,122.16378784179688,26.0780029296875,123.93421173095703,35.00947189331055,122.35601473330337,57.643985266696625,27.856794357299805,254893915.90192986,57.836212158203125
