,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,1,0,550.9085385709819,23.32079296875,108.53057861328125,92.59966278076172,0.5174247026443481,35.001708984375,108.54974877712897,71.45025122287103,66.8817367553711,253675747.88356996,71.46942138671875
1,1,0,560.5154464980444,27.62308984375,122.3129768371582,20.781410217285156,71.3869857788086,34.999290466308594,122.53485275826694,57.46514724173306,25.97848129272461,253676265.51472405,57.6870231628418
2,1,1,561.6944841659601,54.592609375,172.19709634780884,62.64258575439453,303.5630798339844,35.0030403137207,172.4438499637106,7.556150036289403,31.951602935791016,253676346.06190524,7.802903652191162
3,1,1,563.9822793231244,12.25654296875,147.11588668823242,100.85429382324219,341.60150146484375,34.99945068359375,147.41091278195034,32.589087218049656,54.25324249267578,253676661.61972922,32.88411331176758
4,1,1,563.3234621176056,11.3440126953125,113.82783508300781,48.40066909790039,56.74202346801758,35.002037048339844,114.1089601336893,65.8910398663107,57.508766174316406,253677066.7519281,66.17216491699219
5,1,0,562.7287383510904,19.5133515625,166.71739673614502,92.42567443847656,348.5596923828125,34.99179458618164,166.98597311535303,13.014026884646972,41.74003982543945,253677193.7983198,13.28260326385498
6,1,1,561.4077326782508,10.2255546875,165.41400146484375,28.97430419921875,10.297608375549316,35.005714416503906,165.65470462435485,14.345295375645158,28.274429321289062,253677419.52192995,14.58599853515625
7,1,1,560.2246626136613,13.594435546875,146.41405868530273,164.38876342773438,357.19866943359375,34.999393463134766,146.62979906645097,33.370200933549015,68.26541137695312,253677660.10829112,33.585941314697266
8,1,1,559.4484680526037,24.143796875,114.94924926757812,44.13705062866211,109.22552490234375,35.00224304199219,115.14861194348806,64.85138805651194,58.27625274658203,253677869.11800355,65.05075073242188
9,1,1,559.0814870672676,11.954970703125,118.05362319946289,279.049072265625,290.7007141113281,35.006649017333984,118.24524257658223,61.754757423417765,48.19507598876953,253678061.9307249,61.94637680053711
10,1,1,559.0135019503514,23.573681640625,146.13307189941406,261.9726257324219,338.038818359375,35.006996154785156,146.32325679056646,33.676743209433525,39.72236633300781,253678128.18536115,33.86692810058594
11,1,0,558.9550504851615,38.65653515625,151.48029136657715,296.6146240234375,343.9325866699219,35.00663757324219,151.66924293181404,28.330757068185946,21.705394744873047,253678221.81547672,28.51970863342285
12,1,0,559.0062427023037,24.19046484375,161.22920989990234,82.06851196289062,83.94500732421875,35.00566864013672,161.41924162092096,18.58075837907905,42.086002349853516,253678540.98830497,18.770790100097656
13,1,1,558.3767728012101,85.779234375,106.57070922851562,297.9642333984375,319.3836364746094,34.58218765258789,106.74745913462115,73.25254086537885,56.10170364379883,253678946.0950382,73.42929077148438
14,1,1,549.849504699409,13.0433271484375,121.26873016357422,165.37916564941406,101.29037475585938,-35.000877380371094,121.26555471273176,58.73444528726825,30.517332077026367,253679666.0860648,58.73126983642578
15,1,1,545.7882288855262,11.3551904296875,159.66812324523926,160.27838134765625,184.10678100585938,-34.99870300292969,159.57925487472386,20.420745125276138,22.279842376708984,253679916.238386,20.331876754760742
16,1,1,544.8425936031516,25.791841796875,99.72431945800781,159.29832458496094,85.23942565917969,-34.9979362487793,99.6154981830343,80.3845018169657,55.22493362426758,253679982.9082789,80.27568054199219
