,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,1,1,557.9891737023373,10.089515625,67.5422592163086,177.55972290039062,80.21479797363281,-50.009857177734375,67.71083078142792,112.28916921857208,65.94740295410156,296615435.9149905,112.4577407836914
1,1,1,557.5167019979078,10.03001171875,128.69638442993164,156.25328063964844,64.41893768310547,-50.0051155090332,128.8549868420875,51.1450131579125,1.715687870979309,296615454.10753256,51.30361557006836
2,1,1,556.5958955343838,11.11605078125,67.01972961425781,168.81784057617188,84.80428314208984,-50.001220703125,67.15890301003331,112.84109698996669,64.43257141113281,296615529.0382906,112.98027038574219
3,1,1,555.7121310740398,15.783904296875,68.16016387939453,141.35528564453125,110.38452911376953,-50.00128173828125,68.28068984505677,111.71931015494323,63.065589904785156,296615590.8065226,111.83983612060547
4,1,1,554.8686145999893,10.142759765625,117.70199966430664,198.3416748046875,9.145547866821289,-50.000431060791016,117.8047274323664,62.19527256763359,38.22734832763672,296615653.2112367,62.29800033569336
5,1,1,553.6876600966127,10.641666015625,141.92180252075195,218.8509063720703,322.71728515625,-49.999820709228516,141.99961214879048,38.00038785120952,44.8545036315918,296615733.981833,38.07819747924805
6,1,1,553.6876600966127,14.6649072265625,68.10600280761719,161.97935485839844,81.58023834228516,-49.999820709228516,68.18381243565571,111.81618756434429,62.36343765258789,296615751.95944333,111.89399719238281
7,1,1,552.9647716765357,11.003189453125,67.0229721069336,142.63180541992188,99.87828063964844,-49.999725341796875,67.0855287893085,112.9144712106915,63.96845245361328,296615787.8747721,112.9770278930664
8,1,0,550.1770223215742,64.5437109375,172.3278522491455,155.64724731445312,243.5413818359375,-50.00117111206055,172.33158742013072,7.668412579869276,42.29922866821289,296616085.23979944,7.672147750854492
9,1,0,550.1770223215742,33.92412109375,68.51213073730469,161.04966735839844,58.07725524902344,-50.00117111206055,68.5158659082899,111.4841340917101,61.666873931884766,296616090.42454046,111.48786926269531
10,1,1,549.978376335696,69.23771875,115.25335693359375,136.50376892089844,114.08470916748047,-49.99989700317383,115.25290067427693,64.74709932572307,22.449493408203125,296616116.18520206,64.74664306640625
11,1,0,549.7917912976178,40.3775703125,68.36414337158203,176.1502227783203,34.78799057006836,-49.99988555908203,68.35975016796176,111.64024983203824,64.17005157470703,296616145.239167,111.63585662841797
12,1,1,549.6172390191109,24.1031875,67.96707916259766,165.78663635253906,36.96864318847656,-50.00009536743164,67.9590029059009,112.0409970940991,62.49089050292969,296616199.0618008,112.03292083740234
