,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,True,556.8479359580316,12.6111845703125,68.00942993164062,201.6980438232422,285.4479064941406,-50.00322723388672,68.15392138035509,111.84607861964491,69.65084075927734,331085621.9500706,111.99057006835938
1,True,True,556.2073917449453,16.694462890625,67.7394790649414,152.1886749267578,332.779052734375,-50.00312805175781,67.87045503075976,112.12954496924024,63.684818267822266,331085646.64313054,112.2605209350586
2,True,False,547.5396535978078,14.1844560546875,68.09356689453125,176.82861328125,276.6621398925781,-49.997745513916016,68.04165358544499,111.95834641455501,64.06925201416016,331086029.8118458,111.90643310546875
3,True,True,546.2934101237777,26.392802734375,67.9752197265625,181.63446044921875,266.7952880859375,-49.99687576293945,67.8970106801742,112.1029893198258,65.85811614990234,331086107.55324244,112.0247802734375
4,True,True,542.9452923187689,10.846216796875,67.82305145263672,145.09170532226562,291.9728088378906,-49.35979080200195,67.67419712056274,112.32580287943726,66.39716339111328,331086291.68945915,112.17694854736328
5,True,True,538.0213502774646,21.41198046875,67.84062957763672,346.92132568359375,95.98472595214844,49.96565246582031,67.58788006849122,112.41211993150878,63.388423919677734,331086850.3888213,112.15937042236328
6,True,True,538.1541077098577,10.012423828125,68.4598617553711,355.0153503417969,92.8222427368164,50.052513122558594,68.20991342804909,111.79008657195091,64.08223724365234,331086937.7920205,111.5401382446289
7,True,True,538.2518282722056,58.5768984375,68.85477447509766,348.67645263671875,101.82991790771484,49.979732513427734,68.60688805164119,111.39311194835881,62.27706527709961,331086980.63140273,111.14522552490234
8,True,False,538.9052233136638,12.4036591796875,68.4610824584961,345.0273742675781,113.82767486572266,49.99728012084961,68.2269826704144,111.7730173295856,61.970245361328125,331087102.2851829,111.5389175415039
9,True,True,539.9465751881046,26.218416015625,106.18953704833984,323.80804443359375,163.0647430419922,49.995880126953125,105.97740978480886,74.02259021519114,27.519968032836914,331087225.7217297,73.81046295166016
10,True,True,540.261219173218,10.083376953125,68.2780532836914,345.1423034667969,123.70880889892578,49.99715805053711,68.0725650082463,111.9274349917537,61.988731384277344,331087236.8410485,111.7219467163086
11,True,True,540.9468706264997,15.42178515625,67.5582504272461,308.69970703125,166.0415802001953,49.9973258972168,67.36722939746524,112.63277060253476,69.40496826171875,331087312.9924678,112.4417495727539
12,True,True,540.9468706264997,14.7215546875,68.2104721069336,341.09722900390625,134.28329467773438,49.9973258972168,68.01945107715274,111.98054892284726,61.850685119628906,331087315.19580454,111.7895278930664
13,True,True,541.3147430743479,14.2594365234375,138.9245376586914,2.619758129119873,8.316926956176758,49.997406005859375,138.74127873756015,41.258721262439856,17.299354553222656,331087343.4116667,41.075462341308594
14,True,True,542.098159236254,16.48845703125,68.29154205322266,333.2157287597656,148.00914001464844,49.99729919433594,68.12481321310761,111.87518678689239,62.354949951171875,331087379.3931573,111.70845794677734
15,True,True,542.5100866056443,13.5254375,67.94674682617188,324.80621337890625,160.54417419433594,50.0002555847168,67.78870965355097,112.21129034644903,64.46353912353516,331087425.75096154,112.05325317382812
16,True,True,542.9326151961994,10.7345537109375,68.4438705444336,5.793613910675049,120.64889526367188,50.00171661376953,68.2947487250734,111.7052512749266,64.91937255859375,331087450.7236681,111.5561294555664
17,True,True,545.1678392993456,14.1349638671875,162.4138526916504,357.740234375,340.0577392578125,50.00069046020508,162.3118941008666,17.68810589913342,32.746490478515625,331087607.8843957,17.58614730834961
18,True,True,546.5416302163621,16.1783349609375,68.10906982421875,23.912925720214844,128.01419067382812,50.01033401489258,68.03609822178399,111.96390177821601,69.51045989990234,331087702.2374513,111.89093017578125
19,True,False,546.5416302163621,18.739962890625,68.08740997314453,5.384130477905273,145.70156860351562,50.01033401489258,68.01443837070977,111.98556162929023,63.576011657714844,331087703.0621596,111.91259002685547
20,True,True,547.4441168405017,17.16933984375,142.35648727416992,341.45819091796875,319.6624450683594,50.008792877197266,142.3025581395045,37.697441860495495,14.096214294433594,331087753.41938937,37.64351272583008
21,True,True,548.3187938982088,15.747712890625,67.97695922851562,356.75921630859375,167.0208282470703,50.01008224487305,67.94148577976783,112.05851422023217,62.141361236572266,331087819.23143446,112.02304077148438
22,True,True,549.5595130982794,11.4231982421875,68.76255798339844,14.077906608581543,156.54856872558594,50.01011276245117,68.75326370977213,111.24673629022787,63.71918487548828,331087887.9792568,111.23744201660156
23,True,True,549.948836075508,13.856115234375,67.35208129882812,335.4613952636719,201.9267578125,50.01033401489258,67.35100174002135,112.64899825997865,65.77567291259766,331087940.3446058,112.64791870117188
24,True,False,551.3571495703151,27.769427734375,67.81929779052734,327.0653991699219,221.12144470214844,50.010841369628906,67.84793364646099,112.15206635353901,69.36693572998047,331088045.1368052,112.18070220947266
25,True,True,552.4956558831709,12.44406640625,67.95097351074219,16.639089584350586,186.3253173828125,50.01138687133789,68.0036318498771,111.9963681501229,63.14162063598633,331088183.6028028,112.04902648925781
26,True,True,553.1662733874055,11.9411728515625,67.96243286132812,341.0203552246094,231.2393341064453,50.01078796386719,68.02924122980238,111.97075877019762,66.45289611816406,331088265.2909116,112.03756713867188
27,True,True,553.357314864017,23.435751953125,67.67455291748047,338.7590637207031,237.1312255859375,50.01015090942383,67.74539226111122,112.25460773888878,67.91058349609375,331088304.5916874,112.32544708251953
28,True,True,553.5317878168096,65.961046875,113.35408020019531,60.694580078125,122.62223052978516,50.0096549987793,113.42860092312999,66.57139907687001,47.23580551147461,331088308.43301797,66.64591979980469
29,True,True,554.4725494224979,31.724728515625,68.24018096923828,341.6952209472656,257.77508544921875,50.00665283203125,68.33455176205298,111.66544823794702,68.84272766113281,331088556.46386653,111.75981903076172
30,True,True,554.5461659905029,23.293421875,67.64726257324219,12.52756404876709,231.213134765625,50.00631332397461,67.7431866756418,112.2568133243582,62.3990364074707,331088603.0729505,112.35273742675781
31,True,True,554.6165382756217,17.835099609375,68.89159393310547,26.319290161132812,218.3898468017578,50.004539489746094,68.98900289072108,111.01099710927892,61.86216735839844,331088623.42408013,111.10840606689453
32,True,True,554.8574949568668,205.604328125,77.0969009399414,358.69989013671875,260.36614990234375,50.00277328491211,77.1993940835313,102.8006059164687,56.0145149230957,331088749.6366963,102.9030990600586
33,True,True,554.9640095590202,30.8508359375,126.71816635131836,3.611361503601074,321.255859375,50.00313186645508,126.82290695301369,53.177093046986315,13.092529296875,331088815.69440216,53.28183364868164
34,True,True,555.0191371109994,35.02099609375,156.74111938476562,136.46214294433594,84.09120178222656,50.0030517578125,156.84702317780773,23.152976822192286,62.94993209838867,331088819.8214038,23.258880615234375
35,True,True,555.2022107930424,14.8635419921875,67.8802490234375,12.080153465270996,255.37135314941406,50.00385665893555,67.9900156711707,112.0099843288293,62.696475982666016,331088911.41180116,112.1197509765625
36,True,True,555.270453531759,12.640986328125,67.96820831298828,12.598888397216797,256.8456115722656,49.999027252197266,68.0794148825084,111.9205851174916,62.60314178466797,331088940.8304493,112.03179168701172
37,True,True,555.5096325627915,22.973720703125,72.27936553955078,39.06255340576172,235.46624755859375,49.99938201904297,72.39561878662568,107.60438121337432,59.530460357666016,331089053.0794766,107.72063446044922
38,True,True,555.6944833799582,28.585505859375,67.7337875366211,11.700139999389648,268.52996826171875,50.000816345214844,67.85394113593821,112.14605886406179,63.27173614501953,331089111.61411095,112.2662124633789
39,True,True,556.1542935417212,11.538265625,67.62440490722656,1.867531657218933,283.8704833984375,50.00132751464844,67.75426050095687,112.24573949904313,65.90465545654297,331089209.61775345,112.37559509277344
40,True,True,556.2862403363584,44.2112734375,68.58149719238281,18.345165252685547,270.2733459472656,50.001548767089844,68.71413686347998,111.28586313652002,61.70381164550781,331089260.58899915,111.41850280761719
41,True,True,556.7364153007308,40.38224609375,79.0475082397461,74.72769927978516,213.7161407470703,50.00213623046875,79.18964660259151,100.81035339740849,68.29681396484375,331089338.6217941,100.9524917602539
42,True,True,558.0625349315569,19.769193359375,68.0804443359375,15.0214262008667,288.4764099121094,50.0006217956543,68.25056382299336,111.74943617700664,62.67617416381836,331089555.1394533,111.9195556640625
43,True,True,551.7886376937851,11.928955078125,125.96680450439453,325.33831787109375,136.456298828125,49.99797058105469,126.00454475973339,53.9954552402666,13.965633392333984,331091598.2984408,54.03319549560547
44,True,True,551.1088270926421,24.443458984375,68.26139831542969,324.0262145996094,77.69702911376953,49.998233795166016,68.28479456708443,111.71520543291557,63.968894958496094,331091620.38585377,111.73860168457031
45,True,True,539.2762187474481,10.4130703125,141.3745880126953,42.160518646240234,32.66828918457031,-5.732881546020508,141.14831622826648,38.85168377173353,42.043251037597656,331092300.9218909,38.62541198730469
46,True,True,538.4557596984516,24.237400390625,85.44275665283203,156.42291259765625,262.7890930175781,-29.728172302246094,85.19917318246937,94.80082681753063,60.78178787231445,331092428.7534002,94.55724334716797
47,True,True,538.2149457308984,42.56219140625,161.65319633483887,153.02755737304688,80.21273803710938,-41.72612762451172,161.40453168976083,18.595468310239177,26.19197654724121,331092482.40467227,18.346803665161133
48,True,False,538.066543794909,26.0405625,103.26423645019531,215.4348602294922,173.3532257080078,-50.57729721069336,103.01244052426789,76.98755947573211,59.155479431152344,331092588.3022208,76.73576354980469
49,True,True,541.2479729526309,42.7595,67.98123931884766,149.7907257080078,238.5233612060547,-49.9995002746582,67.79657154814817,112.20342845185183,62.873783111572266,331093065.1580363,112.01876068115234
