,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,True,557.5578253682803,10.0877158203125,67.59712219238281,180.6490936279297,348.4555969238281,-50.005123138427734,67.75659230765352,112.24340769234648,64.46861267089844,306288801.7047201,112.40287780761719
1,True,True,557.756186228558,14.2406435546875,86.36860656738281,190.31436157226562,332.1790771484375,-50.00493621826172,86.53226209680538,93.46773790319462,43.895450592041016,306288902.4004663,93.63139343261719
2,True,True,557.8151161804617,14.9685537109375,77.74775695800781,229.21640014648438,282.818359375,-50.00374984741211,77.91265590941555,102.08734409058445,60.932952880859375,306288939.3772078,102.25224304199219
3,True,True,557.8151161804617,10.42108984375,67.50102996826172,162.97976684570312,352.6920471191406,-50.00374984741211,67.66592891966945,112.33407108033055,69.27851104736328,306288946.367312,112.49897003173828
4,True,True,557.9744488704154,12.0519013671875,68.68831634521484,217.44418334960938,289.7254943847656,-50.004066467285156,68.85657721638061,111.14342278361939,65.40257263183594,306289043.04275256,111.31168365478516
5,True,True,556.675249920413,11.590349609375,137.16735076904297,82.12356567382812,63.55080032348633,-49.99908447265625,137.3081985423637,42.691801457636316,66.59832763671875,306289487.36660385,42.83264923095703
6,True,False,555.2560493186608,29.953298828125,68.3209228515625,157.4368438720703,303.54119873046875,-49.99897766113281,68.43182549218625,111.56817450781375,64.06024169921875,306289621.3576209,111.6790771484375
7,True,True,554.1708735354257,26.004302734375,67.75227355957031,172.24462890625,281.48297119140625,-49.99885559082031,67.84027899116779,112.15972100883221,62.20581817626953,306289706.98081595,112.24772644042969
8,True,True,553.7722345353183,14.4878330078125,148.65526390075684,74.4179458618164,62.4722900390625,-49.99796676635742,148.73485804945204,31.26514195054795,60.67226028442383,306289735.06446236,31.344736099243164
9,True,False,550.6475619540751,15.5710927734375,67.73858642578125,181.3197479248047,253.1830291748047,-49.9976921081543,67.75224998301223,112.24775001698777,63.65670394897461,306289954.58124894,112.26141357421875
10,True,True,550.6475619540751,10.8464375,126.79289245605469,132.96444702148438,1.5805976390838623,-49.9976921081543,126.80655601328567,53.19344398671433,26.39665985107422,306289965.6437125,53.20710754394531
11,True,True,546.868000179373,15.3958974609375,148.42620277404785,152.33877563476562,61.86759948730469,-49.99855422973633,148.36011757783263,31.63988242216738,19.380573272705078,306290189.05363095,31.57379722595215
12,True,True,545.9806292164218,15.6634619140625,88.2246322631836,154.3463134765625,261.2212219238281,-49.9990234375,88.1398235396501,91.8601764603499,42.07044219970703,306290263.15172195,91.7753677368164
13,True,True,544.7433740434071,11.937349609375,148.48466300964355,166.50564575195312,80.5497817993164,-49.999691009521484,148.37374820195944,31.626251798040556,19.179100036621094,306290346.2614174,31.515336990356445
14,True,False,543.3164166008859,14.01952734375,76.71907806396484,139.14637756347656,263.3656005859375,-50.000370025634766,76.57805445424354,103.42194554575646,55.827735900878906,306290452.23161864,103.28092193603516
15,True,True,543.3164166008859,10.5610966796875,68.95094299316406,129.28414916992188,268.7571105957031,-50.000370025634766,68.80991938344276,111.19008061655724,66.2221450805664,306290476.3704448,111.04905700683594
16,True,False,542.4521259144244,20.1827578125,68.06559753417969,164.4662628173828,227.36314392089844,-50.00680160522461,67.90633739097404,112.09366260902596,62.403419494628906,306290548.04933745,111.93440246582031
17,True,False,542.2060721619971,23.281998046875,124.3336181640625,169.4499053955078,167.0441131591797,-50.004974365234375,124.16916628668064,55.830833713319365,12.297123908996582,306290581.12854207,55.6663818359375
18,True,True,542.2060721619971,10.5887314453125,68.567626953125,165.6901397705078,222.0857696533203,-50.004974365234375,68.40317507574314,111.59682492425686,62.13816833496094,306290601.03595036,111.432373046875
19,True,True,541.9847579605797,25.818705078125,128.75594329833984,156.12490844726562,208.44021606445312,-50.00410461425781,128.58682169130807,51.413178308691926,1.3295661211013794,306290610.86253494,51.244056701660156
20,True,True,541.2398658032712,28.715798828125,98.67931365966797,148.48451232910156,233.62069702148438,-50.00250244140625,98.49447482811699,81.50552517188301,31.76211929321289,306290753.2367404,81.32068634033203
21,True,True,541.1654786864655,31.4204140625,68.83934783935547,123.07141876220703,250.4072265625,-50.00243377685547,68.6529394396399,111.3470605603601,67.72259521484375,306290799.2581342,111.16065216064453
22,True,True,541.1156561587069,12.7941376953125,103.41410064697266,214.0839080810547,135.2525634765625,-50.009254455566406,103.22664099192137,76.77335900807863,58.4906005859375,306290836.3739979,76.58589935302734
23,True,True,541.1274688291196,11.7999482421875,67.50186157226562,128.60775756835938,235.97335815429688,-50.00960159301758,67.31465116456005,112.68534883543995,66.84736633300781,306290908.7801415,112.49813842773438
24,True,True,541.1824641994402,37.83847265625,68.26571655273438,140.62326049804688,220.90602111816406,-50.010345458984375,68.07966654734257,111.92033345265743,62.99325180053711,306290951.6558458,111.73428344726562
25,True,True,542.0702311683283,13.8381806640625,68.51671600341797,163.37709045410156,183.65542602539062,-50.00995635986328,68.34939788106969,111.65060211893031,62.05693817138672,306291112.9033882,111.48328399658203
26,True,False,543.1531114446743,15.3338798828125,68.6033935546875,163.2813720703125,172.2732391357422,-50.0073356628418,68.45892420617012,111.54107579382988,61.86399459838867,306291251.1738262,111.3966064453125
