,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,True,555.4682710131341,10.5597802734375,67.27424621582031,152.41586303710938,53.729034423828125,-50.002044677734375,67.38962673419744,112.61037326580256,62.76698684692383,340765184.44849855,112.72575378417969
1,True,True,555.8128578337821,10.152544921875,68.17924499511719,176.81138610839844,24.084272384643555,-50.00226974487305,68.30189629540999,111.69810370459001,65.23541259765625,340765255.54514056,111.82075500488281
2,True,False,556.8355716045163,10.39265234375,68.28047943115234,167.7066192626953,18.482980728149414,-50.004798889160156,68.42470999200764,111.57529000799236,62.681453704833984,340765468.0046206,111.71952056884766
3,True,True,557.3968705711741,14.1811123046875,68.3834457397461,175.15176391601562,4.497827529907227,-50.005672454833984,68.53951970879787,111.46048029120213,63.91846466064453,340765555.9313094,111.6165542602539
4,True,True,558.1794438312539,15.4591123046875,68.2677230834961,165.45889282226562,5.578738212585449,-50.004268646240234,68.44030934833555,111.55969065166445,62.04861831665039,340765675.16800356,111.7322769165039
5,True,True,560.0220605126609,10.1229755859375,68.21189880371094,132.10516357421875,17.479753494262695,-50.006935119628906,68.42336428052808,111.57663571947192,68.5459976196289,340765974.2875367,111.78810119628906
6,True,False,560.5896276239912,15.2148037109375,67.25690460205078,164.5415496826172,337.6509094238281,-50.00631332397461,67.48034574491699,112.51965425508301,62.720516204833984,340766093.1483303,112.74309539794922
7,True,True,560.9451299257361,45.320015625,68.27767944335938,181.61009216308594,313.2673645019531,-49.998592376708984,68.5086216847924,111.4913783152076,62.606449127197266,340766213.1227539,111.72232055664062
8,True,True,560.9904290427778,106.0354765625,67.9695816040039,173.0796661376953,319.1538391113281,-49.9989128112793,68.20147965680651,111.79852034319349,61.98040008544922,340766276.43972594,112.0304183959961
9,True,True,560.9904290427778,11.08558203125,68.30603790283203,176.0728759765625,315.5735778808594,-49.9989128112793,68.53793595563464,111.46206404436536,61.74831008911133,340766285.62525624,111.69396209716797
10,True,True,560.8354932721409,12.6378076171875,68.28520965576172,177.90591430664062,309.704345703125,-49.99573516845703,68.51383856380389,111.48616143619611,61.726009368896484,340766379.4659298,111.71479034423828
11,True,True,560.7349264979983,10.87078125,68.11160278320312,155.32228088378906,332.257080078125,-49.99619674682617,68.33810973231088,111.66189026768912,64.5675048828125,340766398.9953755,111.88839721679688
12,True,True,560.7349264979983,20.1976171875,175.53575086593628,129.5596160888672,125.72049713134766,-49.99619674682617,175.76225781504405,4.237742184955955,47.0620231628418,340766422.33773714,4.464249134063721
13,True,True,558.2197455186207,13.272869140625,68.24864959716797,204.48480224609375,271.7113342285156,-49.99909210205078,68.42208622761086,111.57791377238914,64.37372589111328,340766718.15714794,111.75135040283203
14,True,True,557.4205556885311,46.87034375,124.38926315307617,179.6883087158203,333.91864013671875,-49.999717712402344,124.54583687810418,55.454163121895824,7.494556903839111,340766761.54617625,55.61073684692383
15,True,False,556.0716252127077,15.19078515625,67.25859069824219,213.91944885253906,259.2063293457031,-49.99971389770508,67.38670199023032,112.61329800976968,66.89959716796875,340766861.7273516,112.74140930175781
16,True,True,556.0716252127077,125.3208203125,68.44367980957031,216.3172149658203,256.2817077636719,-49.99971389770508,68.57179110155845,111.42820889844155,66.5428466796875,340766869.47907203,111.55632019042969
17,True,True,555.0872075568633,17.60529296875,68.0787124633789,192.14401245117188,279.83941650390625,-49.999820709228516,68.18605254282872,111.81394745717128,61.88976287841797,340766907.4307685,111.9212875366211
18,True,True,552.4117766170347,10.3872958984375,142.35433959960938,168.57565307617188,7.026113510131836,-36.86458969116211,142.40522808622882,37.5947719137712,15.133158683776855,340767056.7194631,37.645660400390625
19,True,False,546.3772526875352,16.878552734375,135.64417266845703,318.34796142578125,187.15760803222656,29.13257598876953,135.56773270016402,44.43226729983598,39.2857780456543,340767397.6624194,44.35582733154297
20,True,True,544.450412456292,15.4434609375,68.05128479003906,13.347375869750977,107.6830062866211,50.39597702026367,67.93418849286682,112.06581150713318,61.71486282348633,340767516.15236604,111.94871520996094
21,True,False,544.450412456292,10.374685546875,67.21159362792969,44.29732894897461,76.89826202392578,50.39597702026367,67.09449733075745,112.90550266924255,65.0996322631836,340767534.2401442,112.78840637207031
22,True,False,543.5868590849207,11.1970419921875,68.25247955322266,50.857078552246094,73.62361145019531,49.754417419433594,68.11716227991448,111.88283772008552,66.961181640625,340767587.12053365,111.74752044677734
23,True,True,542.8027782810814,13.98519140625,68.27531433105469,25.878995895385742,102.07139587402344,50.115936279296875,68.1234529527855,111.8765470472145,61.710205078125,340767640.0410033,111.72468566894531
24,True,True,541.4875229602288,12.979732421875,150.8639087677002,358.94378662109375,260.3057556152344,50.012332916259766,150.68429550216104,29.315704497838976,26.299596786499023,340767744.6837041,29.136091232299805
25,True,True,541.4875229602288,22.85787890625,68.07543182373047,352.5711364746094,142.6615447998047,50.012332916259766,67.8958185581913,112.1041814418087,69.04395294189453,340767761.9561807,111.92456817626953
26,True,False,541.2177983971137,18.26467578125,68.65055847167969,41.163570404052734,94.86965942382812,50.000701904296875,68.46525401785878,111.53474598214122,63.15469741821289,340767782.7601235,111.34944152832031
27,True,True,540.545457819313,14.8438212890625,112.34231567382812,65.04431915283203,43.06218719482422,50.008785247802734,112.14282483381562,67.85717516618438,37.60701370239258,340767878.9648959,67.65768432617188
28,True,True,540.2203713148184,12.0244208984375,67.9540023803711,13.348604202270508,132.89688110351562,50.00638961791992,67.74765221511376,112.25234778488624,63.175411224365234,340767928.63850766,112.0459976196289
29,True,True,540.2203713148184,17.103083984375,68.20653533935547,22.77435874938965,123.2157974243164,50.00638961791992,68.00018517409814,111.99981482590186,61.9101676940918,340767929.8369143,111.79346466064453
30,True,True,540.0976551984021,11.01265234375,68.05687713623047,17.18671989440918,131.53343200683594,50.00754928588867,67.84793766091676,112.15206233908324,62.5161018371582,340767969.4663092,111.94312286376953
31,True,True,539.9288953224415,17.780796875,170.90274810791016,16.499855041503906,304.14544677734375,50.00812911987305,170.69024779921367,9.30975220078633,40.987396240234375,340768029.96734244,9.097251892089844
32,True,False,541.0405193994018,17.998125,68.77618408203125,16.164289474487305,161.83177185058594,50.006141662597656,68.58713904135863,111.41286095864137,61.64584732055664,340768397.91587365,111.22381591796875
33,True,True,541.2891947982711,37.11305859375,68.90680694580078,358.85595703125,181.2734832763672,50.00418472290039,68.7230089560443,111.2769910439557,65.20065307617188,340768422.8727227,111.09319305419922
34,True,False,541.2891947982711,13.587259765625,66.97914123535156,351.1859436035156,188.274658203125,50.00418472290039,66.79534324559508,113.20465675440492,69.70100402832031,340768432.48162836,113.02085876464844
35,True,True,541.5602476884192,43.51096484375,68.40850830078125,24.298309326171875,157.06275939941406,50.00035095214844,68.23042952700689,111.76957047299311,61.659034729003906,340768450.2271439,111.59149169921875
36,True,True,541.8486038016612,19.484390625,68.64447021484375,8.697429656982422,175.39256286621094,50.001651763916016,68.4724757550588,111.5275242449412,62.72819519042969,340768476.5537296,111.35552978515625
37,True,True,543.1907182207843,18.634986328125,145.39954376220703,90.26896667480469,39.85245132446289,50.00310134887695,145.25586791666558,34.74413208333442,47.236175537109375,340768612.1295475,34.60045623779297
38,True,False,543.5678912310841,20.36644140625,68.6061782836914,18.684131622314453,175.62527465820312,49.9964599609375,68.47046078866728,111.52953921133272,61.45945739746094,340768619.77011895,111.3938217163086
39,True,True,548.358459017022,17.767951171875,68.85777282714844,3.9339537620544434,214.23114013671875,49.99482345581055,68.8231363124076,111.1768636875924,61.742401123046875,340768958.465103,111.14222717285156
