,P8R2_SOURCE_V6,P8R2_ULTRACLEANVETO_V6,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,True,True,550.1425779503841,10.13157421875,67.80616760253906,144.7091064453125,331.2198791503906,-49.998382568359375,67.80917599729217,112.19082400270783,63.22054672241211,327460813.32888794,112.19383239746094
1,True,True,550.0855563089244,10.68044921875,155.21910858154297,207.86328125,163.65240478515625,-49.99946212768555,155.22091381966126,24.779086180338727,38.592681884765625,327460916.66414577,24.78089141845703
2,True,True,550.0855563089244,23.14459765625,128.2676239013672,161.1004638671875,242.8085479736328,-49.99946212768555,128.2694291394855,51.730570860514504,4.2819108963012695,327460921.3459439,51.73237609863281
3,True,True,550.0922711626417,32.45644140625,68.07373046875,143.83465576171875,321.7763366699219,-50.00007247924805,68.07567739028174,111.92432260971826,62.84037399291992,327460956.3026737,111.92626953125
4,True,False,550.0922711626417,16.8496640625,68.49639129638672,142.91290283203125,322.7826843261719,-50.00007247924805,68.49833821791846,111.50166178208154,62.58183670043945,327460956.7149994,111.50360870361328
5,True,True,550.3359921673417,57.4789609375,145.93356704711914,214.27052307128906,167.91351318359375,-49.99638748168945,145.94065648185006,34.05934351814995,41.4836540222168,327461102.1320647,34.06643295288086
6,True,True,550.4296148042262,18.746048828125,67.6587142944336,127.1821060180664,327.31964111328125,-49.99604797363281,67.66777916680276,112.33222083319724,67.30858612060547,327461124.3135184,112.3412857055664
7,True,True,550.5366824932253,12.268943359375,68.00601959228516,150.74290466308594,301.7503356933594,-49.99698257446289,68.0173435928922,111.9826564071078,62.02558135986328,327461160.7585833,111.99398040771484
8,True,True,550.6575513414925,10.3919560546875,106.91622924804688,174.17225646972656,253.5629119873047,-49.995418548583984,106.93010358135237,73.06989641864763,28.749309539794922,327461194.9348076,73.08377075195312
9,True,False,551.1097789523908,32.40216015625,124.86457443237305,245.35462951660156,173.0298309326172,-49.99750518798828,124.8879907682685,55.112009231731506,69.24932861328125,327461278.424052,55.13542556762695
10,True,True,552.660223495269,15.4652060546875,152.1228141784668,74.73909759521484,65.3912582397461,-49.99734878540039,152.17894489421698,27.821055105783028,50.92539596557617,327461478.5273754,27.877185821533203
11,True,True,554.4722251443803,34.0030859375,68.0037841796875,139.8768768310547,289.24237060546875,-49.99788284301758,68.09814813023392,111.90185186976608,63.775272369384766,327461672.81105465,111.9962158203125
12,True,True,554.8073076023558,13.841197265625,110.919189453125,176.0580291748047,224.3094024658203,-49.99774932861328,111.0206236435347,68.9793763564653,25.406099319458008,327461688.7906854,69.080810546875
13,True,True,555.8659555372935,15.4403701171875,68.713623046875,125.3672103881836,299.38482666015625,-49.99810028076172,68.8373947087119,111.1626052912881,68.13794708251953,327461781.3777893,111.286376953125
14,True,False,557.3443216702636,49.57483984375,117.70856475830078,192.7335205078125,202.20899963378906,-41.80451583862305,117.86352994554335,62.13647005445666,33.92448425292969,327461897.3767457,62.29143524169922
