   10.452887712664033        2.1698348027817876E-002
   11.461363463669123        1.6949346284393971E-002
   12.567135135985328        1.3255744643069268E-002
   13.779589664592834        1.0384480817760286E-002
   15.109019619026027        8.1497815483040810E-003
   16.566710577361651        6.4060420550780279E-003
   18.165036929891720        5.0431041955007246E-003
   19.917566925762014        3.9728239686584897E-003
   21.839177854320706        3.1298017767545294E-003
   23.946182338955754        2.4641338363667101E-003
   26.256466815533990        1.9380281758384868E-003
   28.789643370990120        1.5213672874377744E-003
   31.567216231028837        1.1921922674185293E-003
   34.612764310260388        9.3267162209432315E-004
   37.952141374443528        7.2887900519483554E-004
   41.613695514020961        5.6947338593877435E-004
   45.628509792065479        4.4506274760288116E-004
   50.030666109505589        3.4796210228854791E-004
   54.857534527592648        2.7216103162532116E-004
   60.150090503677305        2.1296166328383569E-004
   65.953262733321452        1.6669930469098040E-004
   72.316314551589826        1.3051740685412827E-004
   79.293262131250415        1.0220827247469159E-004
   86.943333027982135        8.0058933757279775E-005
   95.331468965198013        6.2725106061628128E-005
   104.52887712664031        4.9155574674918715E-005
   114.61363463669126        3.8529334262539018E-005
   125.67135135985336        3.0206969467936812E-005
   137.79589664592837        2.3688034688120951E-005
   151.09019619026023        1.8579772562507009E-005
   165.66710577361641        1.4575691594413489E-005
   181.65036929891707        1.1436024267023763E-005
   199.17566925762026        8.9735001134920622E-006
   218.39177854320701        7.0420298767637840E-006
   239.46182338955748        5.5270056997833193E-006
   262.56466815533980        4.3383242859948278E-006
   287.89643370990137        3.4057737851918895E-006
   315.67216231028857        2.6740356814550848E-006
   346.12764310260383        2.0998364182600772E-006
   379.52141374443539        1.6490993008792365E-006
   416.13695514020969        1.2952538661312506E-006
   456.28509792065449        1.0174207836761204E-006
   500.30666109505603        7.9929103125190790E-007
   548.57534527592657        6.2800492581396651E-007
   601.50090503677325        4.9343149815617374E-007
   659.53262733321401        3.8771429239875609E-007
   723.16314551589778        3.0466694864076257E-007
   792.93262131250287        2.3942512500880487E-007
   869.43333027982158        1.8816928402854357E-007
   953.31468965198042        1.4789444835774632E-007
