   10.452887712664033        2.1682960964632538E-002
   11.461363463669123        1.6938001717720644E-002
   12.567135135985328        1.3247384018955689E-002
   13.779589664592834        1.0378316159798191E-002
   15.109019619026027        8.1452313776862149E-003
   16.566710577361651        6.4026800669815453E-003
   18.165036929891720        5.0406168776387355E-003
   19.917566925762014        3.9709837261402243E-003
   21.839177854320706        3.1284417850756222E-003
   23.946182338955754        2.4631313018138737E-003
   26.256466815533990        1.9372919071289712E-003
   28.789643370990120        1.5208299717625248E-003
   31.567216231028837        1.1918027594035069E-003
   34.612764310260388        9.3239133138228758E-004
   37.952141374443528        7.2867860675275868E-004
   41.613695514020961        5.6933077382398042E-004
   45.628509792065479        4.4496156489124198E-004
   50.030666109505589        3.4789050864043549E-004
   54.857534527592648        2.7211050761692099E-004
   60.150090503677305        2.1292610730995644E-004
   65.953262733321452        1.6667436179411657E-004
   72.316314551589826        1.3049997670779796E-004
   79.293262131250415        1.0219614809288935E-004
   86.943333027982135        8.0050544465385274E-005
   95.331468965198013        6.2719339253581018E-005
   104.52887712664031        4.9151643900573740E-005
   114.61363463669126        3.8526684418714869E-005
   125.67135135985336        3.0205209700405010E-005
   137.79589664592837        2.3686890480231422E-005
   151.09019619026023        1.8579051598752045E-005
   165.66710577361641        1.4575259248558775E-005
   181.65036929891707        1.1435786641133083E-005
   199.17566925762026        8.9733918499336809E-006
   218.39177854320701        7.0420055643734906E-006
   239.46182338955748        5.5270339447864058E-006
   262.56466815533980        4.3383835645213258E-006
   287.89643370990137        3.4058494886093250E-006
   315.67216231028857        2.6741180765375947E-006
   346.12764310260383        2.0999191933159641E-006
   379.52141374443539        1.6491785458575004E-006
   416.13695514020969        1.2953273231182164E-006
   456.28509792065449        1.0174873216798160E-006
   500.30666109505603        7.9935026380278630E-007
   548.57534527592657        6.2805694701991593E-007
   601.50090503677325        4.9347669735590618E-007
   659.53262733321401        3.8775321894645041E-007
   723.16314551589778        3.0470022657252687E-007
   792.93262131250287        2.3945339682961406E-007
   869.43333027982158        1.8819317472516425E-007
   953.31468965198042        1.4791454340499427E-007
