theta_lat,eff_m2
0.000000,0.878030
1.000000,0.878030
2.000000,0.878030
3.000000,0.878030
4.000000,0.878030
5.000000,0.878030
6.000000,0.878030
7.000000,0.878030
8.000000,0.878030
9.000000,0.878030
10.000000,0.872592
11.000000,0.866167
12.000000,0.859139
13.000000,0.851508
14.000000,0.843278
15.000000,0.834451
16.000000,0.826692
17.000000,0.823333
18.000000,0.819777
19.000000,0.816024
20.000000,0.812077
21.000000,0.806960
22.000000,0.801034
23.000000,0.794847
24.000000,0.788400
25.000000,0.788971
26.000000,0.775092
27.000000,0.776989
28.000000,0.778052
29.000000,0.778436
30.000000,0.778832
31.000000,0.775790
32.000000,0.770310
33.000000,0.764675
34.000000,0.758909
35.000000,0.752994
36.000000,0.745377
37.000000,0.759732
38.000000,0.748267
39.000000,0.737035
40.000000,0.725583
41.000000,0.712926
42.000000,0.699564
43.000000,0.688311
44.000000,0.679062
45.000000,0.669392
46.000000,0.653868
47.000000,0.642341
48.000000,0.628964
49.000000,0.613865
50.000000,0.596955
51.000000,0.579830
52.000000,0.562486
53.000000,0.546094
54.000000,0.533799
55.000000,0.514939
56.000000,0.495016
57.000000,0.472202
58.000000,0.450196
59.000000,0.428966
60.000000,0.406976
61.000000,0.376924
62.000000,0.350089
63.000000,0.325654
64.000000,0.303193
65.000000,0.274727
66.000000,0.246288
67.000000,0.225875
68.000000,0.199382
69.000000,0.172897
70.000000,0.144876
