theta_lat,eff_m2
0.000000,0.867669
1.000000,0.867669
2.000000,0.867669
3.000000,0.867669
4.000000,0.867669
5.000000,0.867669
6.000000,0.867669
7.000000,0.867669
8.000000,0.867669
9.000000,0.867669
10.000000,0.862448
11.000000,0.856281
12.000000,0.849534
13.000000,0.842210
14.000000,0.834310
15.000000,0.825836
16.000000,0.817415
17.000000,0.810293
18.000000,0.802753
19.000000,0.794796
20.000000,0.786426
21.000000,0.781558
22.000000,0.778756
23.000000,0.775830
24.000000,0.772781
25.000000,0.771065
26.000000,0.758589
27.000000,0.757037
28.000000,0.757830
29.000000,0.760560
30.000000,0.763377
31.000000,0.758426
32.000000,0.747984
33.000000,0.737245
34.000000,0.736652
35.000000,0.737525
36.000000,0.733904
37.000000,0.738112
38.000000,0.724935
39.000000,0.715596
40.000000,0.706262
41.000000,0.696475
42.000000,0.686371
43.000000,0.671176
44.000000,0.651114
45.000000,0.636062
46.000000,0.631450
47.000000,0.622617
48.000000,0.613309
49.000000,0.602361
50.000000,0.589685
51.000000,0.572214
52.000000,0.551474
53.000000,0.533225
54.000000,0.518860
55.000000,0.497200
56.000000,0.475585
57.000000,0.455033
58.000000,0.435248
59.000000,0.416201
60.000000,0.394784
61.000000,0.357166
62.000000,0.330230
63.000000,0.305331
64.000000,0.282101
65.000000,0.254642
66.000000,0.227935
67.000000,0.202873
68.000000,0.172867
69.000000,0.143191
70.000000,0.118647
