theta_lat,eff_m2
0.000000,0.880910
1.000000,0.880910
2.000000,0.880910
3.000000,0.880910
4.000000,0.880910
5.000000,0.880910
6.000000,0.880910
7.000000,0.880910
8.000000,0.880910
9.000000,0.880910
10.000000,0.876385
11.000000,0.871040
12.000000,0.865192
13.000000,0.858843
14.000000,0.851996
15.000000,0.844651
16.000000,0.837404
17.000000,0.831440
18.000000,0.825126
19.000000,0.818463
20.000000,0.811454
21.000000,0.805218
22.000000,0.799347
23.000000,0.793216
24.000000,0.786828
25.000000,0.788701
26.000000,0.776375
27.000000,0.779868
28.000000,0.782176
29.000000,0.783523
30.000000,0.784912
31.000000,0.781524
32.000000,0.774756
33.000000,0.767796
34.000000,0.760433
35.000000,0.752846
36.000000,0.743131
37.000000,0.754452
38.000000,0.739915
39.000000,0.731466
40.000000,0.723156
41.000000,0.714513
42.000000,0.705621
43.000000,0.694455
44.000000,0.681113
45.000000,0.667980
46.000000,0.649815
47.000000,0.637094
48.000000,0.624402
49.000000,0.609292
50.000000,0.591635
51.000000,0.575775
52.000000,0.561038
53.000000,0.543775
54.000000,0.529592
55.000000,0.514065
56.000000,0.497370
57.000000,0.476950
58.000000,0.455827
59.000000,0.434025
60.000000,0.411969
61.000000,0.381990
62.000000,0.356440
63.000000,0.331850
64.000000,0.308032
65.000000,0.280986
66.000000,0.253256
67.000000,0.232042
68.000000,0.202927
69.000000,0.174485
70.000000,0.147888
