theta_lat,eff_m2
0.000000,0.892889
1.000000,0.892889
2.000000,0.892889
3.000000,0.892889
4.000000,0.892889
5.000000,0.892889
6.000000,0.892889
7.000000,0.892889
8.000000,0.892889
9.000000,0.892889
10.000000,0.887982
11.000000,0.882185
12.000000,0.875843
13.000000,0.868959
14.000000,0.861533
15.000000,0.853568
16.000000,0.846560
17.000000,0.843500
18.000000,0.840259
19.000000,0.836840
20.000000,0.833243
21.000000,0.828886
22.000000,0.823985
23.000000,0.818867
24.000000,0.813534
25.000000,0.810295
26.000000,0.795782
27.000000,0.792752
28.000000,0.793025
29.000000,0.796019
30.000000,0.799109
31.000000,0.796160
32.000000,0.788949
33.000000,0.781534
34.000000,0.770893
35.000000,0.759544
36.000000,0.747853
37.000000,0.750774
38.000000,0.738163
39.000000,0.731308
40.000000,0.724608
41.000000,0.711320
42.000000,0.694770
43.000000,0.680841
44.000000,0.669405
45.000000,0.659974
46.000000,0.652192
47.000000,0.642280
48.000000,0.628151
49.000000,0.615494
50.000000,0.604414
51.000000,0.590229
52.000000,0.573914
53.000000,0.553170
54.000000,0.530842
55.000000,0.511254
56.000000,0.492416
57.000000,0.476503
58.000000,0.458526
59.000000,0.438559
60.000000,0.412036
61.000000,0.379231
62.000000,0.361780
63.000000,0.338947
64.000000,0.311597
65.000000,0.287269
66.000000,0.263138
67.000000,0.242129
68.000000,0.213536
69.000000,0.184712
70.000000,0.158521
