theta_lat,eff_m2
0.000000,0.895823
1.000000,0.895823
2.000000,0.895823
3.000000,0.895823
4.000000,0.895823
5.000000,0.895823
6.000000,0.895823
7.000000,0.895823
8.000000,0.895823
9.000000,0.895823
10.000000,0.891694
11.000000,0.886817
12.000000,0.881481
13.000000,0.875688
14.000000,0.869440
15.000000,0.862738
16.000000,0.856192
17.000000,0.851017
18.000000,0.845538
19.000000,0.839757
20.000000,0.833675
21.000000,0.826699
22.000000,0.819050
23.000000,0.811063
24.000000,0.802741
25.000000,0.804388
26.000000,0.796771
27.000000,0.800356
28.000000,0.799823
29.000000,0.795895
30.000000,0.791841
31.000000,0.785669
32.000000,0.777956
33.000000,0.770026
34.000000,0.761722
35.000000,0.753178
36.000000,0.744580
37.000000,0.753172
38.000000,0.744280
39.000000,0.731388
40.000000,0.718023
41.000000,0.706704
42.000000,0.696237
43.000000,0.684175
44.000000,0.670585
45.000000,0.657241
46.000000,0.643263
47.000000,0.629396
48.000000,0.614327
49.000000,0.600483
50.000000,0.587956
51.000000,0.573295
52.000000,0.557149
53.000000,0.535241
54.000000,0.508089
55.000000,0.497053
56.000000,0.483972
57.000000,0.463345
58.000000,0.441749
59.000000,0.419219
60.000000,0.394796
61.000000,0.359649
62.000000,0.341210
63.000000,0.320421
64.000000,0.297646
65.000000,0.277557
66.000000,0.254822
67.000000,0.229396
68.000000,0.201030
69.000000,0.174322
70.000000,0.152788
