theta_lat,eff_m2
0.000000,0.911996
1.000000,0.911996
2.000000,0.911996
3.000000,0.911996
4.000000,0.911996
5.000000,0.911996
6.000000,0.911996
7.000000,0.911996
8.000000,0.911996
9.000000,0.911996
10.000000,0.907040
11.000000,0.901186
12.000000,0.894781
13.000000,0.887828
14.000000,0.880329
15.000000,0.872286
16.000000,0.864069
17.000000,0.856420
18.000000,0.848322
19.000000,0.839776
20.000000,0.830786
21.000000,0.825103
22.000000,0.821350
23.000000,0.817432
24.000000,0.813349
25.000000,0.812992
26.000000,0.801652
27.000000,0.801980
28.000000,0.800934
29.000000,0.798748
30.000000,0.796493
31.000000,0.792201
32.000000,0.786444
33.000000,0.780523
34.000000,0.770771
35.000000,0.760241
36.000000,0.750160
37.000000,0.756376
38.000000,0.747052
39.000000,0.734261
40.000000,0.721027
41.000000,0.711988
42.000000,0.704842
43.000000,0.692242
44.000000,0.674431
45.000000,0.659823
46.000000,0.648498
47.000000,0.637481
48.000000,0.625552
49.000000,0.612782
50.000000,0.599137
51.000000,0.582671
52.000000,0.564253
53.000000,0.547875
54.000000,0.531921
55.000000,0.513797
56.000000,0.494141
57.000000,0.469956
58.000000,0.447973
59.000000,0.428107
60.000000,0.411046
61.000000,0.386313
62.000000,0.363080
63.000000,0.338312
64.000000,0.312231
65.000000,0.289695
66.000000,0.265766
67.000000,0.241688
68.000000,0.214340
69.000000,0.187169
70.000000,0.160817
