theta_lat,eff_m2
0.000000,0.878126
1.000000,0.878126
2.000000,0.878126
3.000000,0.878126
4.000000,0.878126
5.000000,0.878126
6.000000,0.878126
7.000000,0.878126
8.000000,0.878126
9.000000,0.878126
10.000000,0.873887
11.000000,0.868880
12.000000,0.863401
13.000000,0.857454
14.000000,0.851039
15.000000,0.844159
16.000000,0.837116
17.000000,0.830516
18.000000,0.823527
19.000000,0.816153
20.000000,0.808395
21.000000,0.802121
22.000000,0.796647
23.000000,0.790931
24.000000,0.784975
25.000000,0.787241
26.000000,0.775333
27.000000,0.779231
28.000000,0.781864
29.000000,0.783469
30.000000,0.785127
31.000000,0.781967
32.000000,0.775403
33.000000,0.768652
34.000000,0.762520
35.000000,0.756341
36.000000,0.747407
37.000000,0.758343
38.000000,0.743267
39.000000,0.732803
40.000000,0.722361
41.000000,0.714911
42.000000,0.708800
43.000000,0.698613
44.000000,0.684531
45.000000,0.669980
46.000000,0.649525
47.000000,0.634988
48.000000,0.621103
49.000000,0.605940
50.000000,0.589438
51.000000,0.573963
52.000000,0.559100
53.000000,0.544317
54.000000,0.533426
55.000000,0.516793
56.000000,0.498616
57.000000,0.475790
58.000000,0.453999
59.000000,0.433203
60.000000,0.410444
61.000000,0.379846
62.000000,0.355349
63.000000,0.331712
64.000000,0.308763
65.000000,0.281786
66.000000,0.253480
67.000000,0.230670
68.000000,0.202145
69.000000,0.174121
70.000000,0.145755
