theta_lat,eff_m2
0.000000,0.890820
1.000000,0.890820
2.000000,0.890820
3.000000,0.890820
4.000000,0.890820
5.000000,0.890820
6.000000,0.890820
7.000000,0.890820
8.000000,0.890820
9.000000,0.890820
10.000000,0.885525
11.000000,0.879271
12.000000,0.872428
13.000000,0.864999
14.000000,0.856987
15.000000,0.848394
16.000000,0.840471
17.000000,0.835723
18.000000,0.830697
19.000000,0.825393
20.000000,0.819814
21.000000,0.814362
22.000000,0.808893
23.000000,0.803182
24.000000,0.797231
25.000000,0.797030
26.000000,0.781197
27.000000,0.782051
28.000000,0.783028
29.000000,0.784112
30.000000,0.785230
31.000000,0.781269
32.000000,0.773712
33.000000,0.765940
34.000000,0.758281
35.000000,0.750466
36.000000,0.740856
37.000000,0.750093
38.000000,0.736420
39.000000,0.731026
40.000000,0.725946
41.000000,0.714942
42.000000,0.701015
43.000000,0.687721
44.000000,0.675025
45.000000,0.662994
46.000000,0.649012
47.000000,0.638443
48.000000,0.628528
49.000000,0.614937
50.000000,0.597463
51.000000,0.580974
52.000000,0.565065
53.000000,0.545441
54.000000,0.520621
55.000000,0.504241
56.000000,0.487938
57.000000,0.472057
58.000000,0.452501
59.000000,0.429402
60.000000,0.407561
61.000000,0.383157
62.000000,0.358080
63.000000,0.333224
64.000000,0.308520
65.000000,0.280531
66.000000,0.253735
67.000000,0.232716
68.000000,0.204216
69.000000,0.175723
70.000000,0.150177
