theta_lat,eff_m2
0.000000,0.886495
1.000000,0.886495
2.000000,0.886495
3.000000,0.886495
4.000000,0.886495
5.000000,0.886495
6.000000,0.886495
7.000000,0.886495
8.000000,0.886495
9.000000,0.886495
10.000000,0.881666
11.000000,0.875961
12.000000,0.869720
13.000000,0.862944
14.000000,0.855636
15.000000,0.847798
16.000000,0.840317
17.000000,0.834969
18.000000,0.829307
19.000000,0.823332
20.000000,0.817047
21.000000,0.810828
22.000000,0.804541
23.000000,0.797976
24.000000,0.791135
25.000000,0.792620
26.000000,0.779041
27.000000,0.782134
28.000000,0.784121
29.000000,0.785210
30.000000,0.786333
31.000000,0.782709
32.000000,0.775724
33.000000,0.768540
34.000000,0.759927
35.000000,0.750914
36.000000,0.740397
37.000000,0.749304
38.000000,0.735319
39.000000,0.728894
40.000000,0.722726
41.000000,0.712904
42.000000,0.701248
43.000000,0.689119
44.000000,0.676533
45.000000,0.664830
46.000000,0.651409
47.000000,0.640523
48.000000,0.629056
49.000000,0.613999
50.000000,0.595148
51.000000,0.578884
52.000000,0.564269
53.000000,0.544510
54.000000,0.519141
55.000000,0.504900
56.000000,0.489874
57.000000,0.472086
58.000000,0.451886
59.000000,0.429361
60.000000,0.408275
61.000000,0.384327
62.000000,0.357704
63.000000,0.332138
64.000000,0.307424
65.000000,0.280293
66.000000,0.253121
67.000000,0.229484
68.000000,0.200214
69.000000,0.171782
70.000000,0.147333
