theta_lat,eff_m2
0.000000,0.896909
1.000000,0.896909
2.000000,0.896909
3.000000,0.896909
4.000000,0.896909
5.000000,0.896909
6.000000,0.896909
7.000000,0.896909
8.000000,0.896909
9.000000,0.896909
10.000000,0.893020
11.000000,0.888426
12.000000,0.883400
13.000000,0.877943
14.000000,0.872058
15.000000,0.865746
16.000000,0.859655
17.000000,0.855083
18.000000,0.850241
19.000000,0.845133
20.000000,0.839759
21.000000,0.831737
22.000000,0.821947
23.000000,0.811724
24.000000,0.801073
25.000000,0.802917
26.000000,0.796303
27.000000,0.800575
28.000000,0.801546
29.000000,0.799802
30.000000,0.798003
31.000000,0.792362
32.000000,0.783977
33.000000,0.775354
34.000000,0.765107
35.000000,0.754393
36.000000,0.745209
37.000000,0.758519
38.000000,0.752339
39.000000,0.739775
40.000000,0.726621
41.000000,0.715282
42.000000,0.704682
43.000000,0.691185
44.000000,0.674918
45.000000,0.660301
46.000000,0.640706
47.000000,0.627497
48.000000,0.613009
49.000000,0.598883
50.000000,0.585159
51.000000,0.571765
52.000000,0.558529
53.000000,0.537952
54.000000,0.514021
55.000000,0.499873
56.000000,0.485026
57.000000,0.467578
58.000000,0.447477
59.000000,0.424820
60.000000,0.398219
61.000000,0.365605
62.000000,0.350086
63.000000,0.328987
64.000000,0.303207
65.000000,0.284983
66.000000,0.263245
67.000000,0.236849
68.000000,0.208914
69.000000,0.182587
70.000000,0.160309
