theta_lat,eff_m2
0.000000,0.899189
1.000000,0.899189
2.000000,0.899189
3.000000,0.899189
4.000000,0.899189
5.000000,0.899189
6.000000,0.899189
7.000000,0.899189
8.000000,0.899189
9.000000,0.899189
10.000000,0.895164
11.000000,0.890409
12.000000,0.885208
13.000000,0.879561
14.000000,0.873470
15.000000,0.866937
16.000000,0.860163
17.000000,0.853549
18.000000,0.846546
19.000000,0.839156
20.000000,0.831383
21.000000,0.824442
22.000000,0.817891
23.000000,0.811050
24.000000,0.803921
25.000000,0.801013
26.000000,0.786646
27.000000,0.784373
28.000000,0.782730
29.000000,0.781597
30.000000,0.780428
31.000000,0.778172
32.000000,0.775135
33.000000,0.772012
34.000000,0.760839
35.000000,0.748242
36.000000,0.735613
37.000000,0.740730
38.000000,0.727846
39.000000,0.716076
40.000000,0.704120
41.000000,0.693023
42.000000,0.682216
43.000000,0.669293
44.000000,0.654344
45.000000,0.639365
46.000000,0.625089
47.000000,0.611972
48.000000,0.601401
49.000000,0.591225
50.000000,0.581479
51.000000,0.562509
52.000000,0.537314
53.000000,0.518388
54.000000,0.491434
55.000000,0.472168
56.000000,0.451332
57.000000,0.425882
58.000000,0.406402
59.000000,0.392669
60.000000,0.371123
61.000000,0.347323
62.000000,0.326523
63.000000,0.303007
64.000000,0.277198
65.000000,0.251558
66.000000,0.226698
67.000000,0.197578
68.000000,0.177807
69.000000,0.156568
70.000000,0.128771
