theta_lat,eff_m2
0.000000,0.905409
1.000000,0.905409
2.000000,0.905409
3.000000,0.905409
4.000000,0.905409
5.000000,0.905409
6.000000,0.905409
7.000000,0.905409
8.000000,0.905409
9.000000,0.905409
10.000000,0.900899
11.000000,0.895571
12.000000,0.889742
13.000000,0.883414
14.000000,0.876588
15.000000,0.869268
16.000000,0.861745
17.000000,0.854606
18.000000,0.847047
19.000000,0.839071
20.000000,0.830680
21.000000,0.825327
22.000000,0.821743
23.000000,0.818001
24.000000,0.814102
25.000000,0.811950
26.000000,0.799224
27.000000,0.797260
28.000000,0.795921
29.000000,0.795089
30.000000,0.794229
31.000000,0.791079
32.000000,0.786295
33.000000,0.781375
34.000000,0.770520
35.000000,0.758558
36.000000,0.747654
37.000000,0.758349
38.000000,0.749415
39.000000,0.737383
40.000000,0.724942
41.000000,0.714474
42.000000,0.704830
43.000000,0.691281
44.000000,0.674000
45.000000,0.660272
46.000000,0.643971
47.000000,0.634153
48.000000,0.623104
49.000000,0.610103
50.000000,0.595045
51.000000,0.577177
52.000000,0.557358
53.000000,0.541700
54.000000,0.526245
55.000000,0.509276
56.000000,0.491003
57.000000,0.468964
58.000000,0.446728
59.000000,0.424302
60.000000,0.408137
61.000000,0.383972
62.000000,0.358223
63.000000,0.333398
64.000000,0.309315
65.000000,0.288389
66.000000,0.264780
67.000000,0.238839
68.000000,0.211607
69.000000,0.185266
70.000000,0.160373
