theta_lat,eff_m2
0.000000,0.899696
1.000000,0.899696
2.000000,0.899696
3.000000,0.899696
4.000000,0.899696
5.000000,0.899696
6.000000,0.899696
7.000000,0.899696
8.000000,0.899696
9.000000,0.899696
10.000000,0.894151
11.000000,0.887600
12.000000,0.880433
13.000000,0.872653
14.000000,0.864262
15.000000,0.855262
16.000000,0.846520
17.000000,0.839771
18.000000,0.832625
19.000000,0.825085
20.000000,0.817152
21.000000,0.810518
22.000000,0.804564
23.000000,0.798346
24.000000,0.791867
25.000000,0.793758
26.000000,0.785078
27.000000,0.788624
28.000000,0.789173
29.000000,0.787257
30.000000,0.785280
31.000000,0.780224
32.000000,0.772966
33.000000,0.765503
34.000000,0.751812
35.000000,0.736907
36.000000,0.724507
37.000000,0.734697
38.000000,0.727216
39.000000,0.723225
40.000000,0.719332
41.000000,0.705986
42.000000,0.688020
43.000000,0.670891
44.000000,0.654552
45.000000,0.639980
46.000000,0.628479
47.000000,0.614328
48.000000,0.597603
49.000000,0.584551
50.000000,0.575415
51.000000,0.558073
52.000000,0.535192
53.000000,0.520167
54.000000,0.497254
55.000000,0.479236
56.000000,0.459825
57.000000,0.436574
58.000000,0.413583
59.000000,0.390840
60.000000,0.370012
61.000000,0.348444
62.000000,0.327886
63.000000,0.307283
64.000000,0.286618
65.000000,0.260013
66.000000,0.233956
67.000000,0.203692
68.000000,0.181582
69.000000,0.159679
70.000000,0.137165
