theta_lat,eff_m2
0.000000,0.869746
1.000000,0.869746
2.000000,0.869746
3.000000,0.869746
4.000000,0.869746
5.000000,0.869746
6.000000,0.869746
7.000000,0.869746
8.000000,0.869746
9.000000,0.869746
10.000000,0.864400
11.000000,0.858085
12.000000,0.851176
13.000000,0.843675
14.000000,0.835585
15.000000,0.826909
16.000000,0.818357
17.000000,0.811353
18.000000,0.803937
19.000000,0.796112
20.000000,0.787880
21.000000,0.782821
22.000000,0.779620
23.000000,0.776278
24.000000,0.772796
25.000000,0.771392
26.000000,0.758641
27.000000,0.757549
28.000000,0.759128
29.000000,0.762915
30.000000,0.766824
31.000000,0.762852
32.000000,0.753319
33.000000,0.743515
34.000000,0.740214
35.000000,0.737786
36.000000,0.732179
37.000000,0.748358
38.000000,0.735764
39.000000,0.726362
40.000000,0.716930
41.000000,0.706699
42.000000,0.695983
43.000000,0.682997
44.000000,0.667839
45.000000,0.654245
46.000000,0.637907
47.000000,0.627083
48.000000,0.617032
49.000000,0.604430
50.000000,0.589138
51.000000,0.572787
52.000000,0.555658
53.000000,0.537873
54.000000,0.521661
55.000000,0.499706
56.000000,0.478066
57.000000,0.458397
58.000000,0.437974
59.000000,0.416821
60.000000,0.395364
61.000000,0.368068
62.000000,0.341680
63.000000,0.316353
64.000000,0.291880
65.000000,0.263073
66.000000,0.235247
67.000000,0.210922
68.000000,0.181539
69.000000,0.152215
70.000000,0.126075
