theta_lat,eff_m2
0.000000,0.894934
1.000000,0.894934
2.000000,0.894934
3.000000,0.894934
4.000000,0.894934
5.000000,0.894934
6.000000,0.894934
7.000000,0.894934
8.000000,0.894934
9.000000,0.894934
10.000000,0.890558
11.000000,0.885388
12.000000,0.879731
13.000000,0.873591
14.000000,0.866968
15.000000,0.859864
16.000000,0.852851
17.000000,0.847071
18.000000,0.840951
19.000000,0.834493
20.000000,0.827699
21.000000,0.821768
22.000000,0.816260
23.000000,0.810509
24.000000,0.804517
25.000000,0.805968
26.000000,0.797649
27.000000,0.800550
28.000000,0.798515
29.000000,0.792402
30.000000,0.786094
31.000000,0.779384
32.000000,0.772336
33.000000,0.765087
34.000000,0.758720
35.000000,0.752339
36.000000,0.744321
37.000000,0.750239
38.000000,0.738616
39.000000,0.725360
40.000000,0.711747
41.000000,0.700419
42.000000,0.690056
43.000000,0.679394
44.000000,0.668443
45.000000,0.656336
46.000000,0.641744
47.000000,0.627322
48.000000,0.611776
49.000000,0.598300
50.000000,0.587040
51.000000,0.571211
52.000000,0.552271
53.000000,0.529231
54.000000,0.501516
55.000000,0.493619
56.000000,0.482345
57.000000,0.458642
58.000000,0.435649
59.000000,0.413338
60.000000,0.391180
61.000000,0.357666
62.000000,0.336186
63.000000,0.315524
64.000000,0.295519
65.000000,0.273405
66.000000,0.249468
67.000000,0.224496
68.000000,0.195643
69.000000,0.168482
70.000000,0.147556
