theta_lat,eff_m2
0.000000,0.662263
1.000000,0.662263
2.000000,0.662263
3.000000,0.662263
4.000000,0.662263
5.000000,0.662263
6.000000,0.662263
7.000000,0.662263
8.000000,0.662263
9.000000,0.662263
10.000000,0.658310
11.000000,0.653640
12.000000,0.648531
13.000000,0.642984
14.000000,0.637002
15.000000,0.630586
16.000000,0.623762
17.000000,0.616583
18.000000,0.608982
19.000000,0.600962
20.000000,0.592525
21.000000,0.587406
22.000000,0.584235
23.000000,0.580924
24.000000,0.577474
25.000000,0.579156
26.000000,0.576599
27.000000,0.579341
28.000000,0.582098
29.000000,0.584884
30.000000,0.587760
31.000000,0.585440
32.000000,0.579455
33.000000,0.573301
34.000000,0.567056
35.000000,0.560658
36.000000,0.553384
37.000000,0.560651
38.000000,0.551288
39.000000,0.540286
40.000000,0.528972
41.000000,0.522341
42.000000,0.517861
43.000000,0.510011
44.000000,0.498943
45.000000,0.488978
46.000000,0.473283
47.000000,0.463830
48.000000,0.452936
49.000000,0.441149
50.000000,0.428429
51.000000,0.417704
52.000000,0.408258
53.000000,0.397201
54.000000,0.392538
55.000000,0.375639
56.000000,0.358097
57.000000,0.339216
58.000000,0.322079
59.000000,0.306620
60.000000,0.288389
61.000000,0.266178
62.000000,0.246735
63.000000,0.228461
64.000000,0.211140
65.000000,0.188287
66.000000,0.165077
67.000000,0.149365
68.000000,0.127382
69.000000,0.106632
70.000000,0.087648
