theta_lat,eff_m2
0.000000,0.759118
1.000000,0.759118
2.000000,0.759118
3.000000,0.759118
4.000000,0.759118
5.000000,0.759118
6.000000,0.759118
7.000000,0.759118
8.000000,0.759118
9.000000,0.759118
10.000000,0.753474
11.000000,0.746805
12.000000,0.739510
13.000000,0.731590
14.000000,0.723047
15.000000,0.713885
16.000000,0.705253
17.000000,0.699450
18.000000,0.693307
19.000000,0.686824
20.000000,0.680004
21.000000,0.672447
22.000000,0.664302
23.000000,0.655798
24.000000,0.646937
25.000000,0.646224
26.000000,0.643285
27.000000,0.644062
28.000000,0.643827
29.000000,0.642756
30.000000,0.641650
31.000000,0.637836
32.000000,0.632090
33.000000,0.626180
34.000000,0.616046
35.000000,0.605069
36.000000,0.593894
37.000000,0.595818
38.000000,0.583995
39.000000,0.574577
40.000000,0.565088
41.000000,0.555804
42.000000,0.546519
43.000000,0.534767
44.000000,0.520655
45.000000,0.507734
46.000000,0.487422
47.000000,0.474400
48.000000,0.458836
49.000000,0.445642
50.000000,0.434981
51.000000,0.421820
52.000000,0.406935
53.000000,0.390971
54.000000,0.376841
55.000000,0.360786
56.000000,0.343849
57.000000,0.324337
58.000000,0.306493
59.000000,0.290253
60.000000,0.271794
61.000000,0.245863
62.000000,0.227690
63.000000,0.210395
64.000000,0.193813
65.000000,0.173256
66.000000,0.151660
67.000000,0.130377
68.000000,0.111860
69.000000,0.094657
70.000000,0.077650
