theta_lat,eff_m2
0.000000,0.746331
1.000000,0.746331
2.000000,0.746331
3.000000,0.746331
4.000000,0.746331
5.000000,0.746331
6.000000,0.746331
7.000000,0.746331
8.000000,0.746331
9.000000,0.746331
10.000000,0.741770
11.000000,0.736381
12.000000,0.730485
13.000000,0.724085
14.000000,0.717181
15.000000,0.709777
16.000000,0.702814
17.000000,0.698176
18.000000,0.693265
19.000000,0.688083
20.000000,0.682632
21.000000,0.675589
22.000000,0.667443
23.000000,0.658937
24.000000,0.650074
25.000000,0.651283
26.000000,0.649181
27.000000,0.652353
28.000000,0.652271
29.000000,0.649509
30.000000,0.646659
31.000000,0.641256
32.000000,0.634016
33.000000,0.626571
34.000000,0.617580
35.000000,0.608163
36.000000,0.599164
37.000000,0.607762
38.000000,0.599412
39.000000,0.587485
40.000000,0.575127
41.000000,0.564926
42.000000,0.555640
43.000000,0.544388
44.000000,0.531254
45.000000,0.518789
46.000000,0.498355
47.000000,0.486079
48.000000,0.472588
49.000000,0.460740
50.000000,0.450649
51.000000,0.439846
52.000000,0.428519
53.000000,0.409442
54.000000,0.387744
55.000000,0.374775
56.000000,0.361890
57.000000,0.349037
58.000000,0.332493
59.000000,0.312393
60.000000,0.291084
61.000000,0.265516
62.000000,0.251851
63.000000,0.233639
64.000000,0.211610
65.000000,0.196265
66.000000,0.178210
67.000000,0.158564
68.000000,0.137686
69.000000,0.117721
70.000000,0.097976
