theta_lat,eff_m2
0.000000,0.733703
1.000000,0.733703
2.000000,0.733703
3.000000,0.733703
4.000000,0.733703
5.000000,0.733703
6.000000,0.733703
7.000000,0.733703
8.000000,0.733703
9.000000,0.733703
10.000000,0.728384
11.000000,0.722100
12.000000,0.715225
13.000000,0.707761
14.000000,0.699711
15.000000,0.691077
16.000000,0.683463
17.000000,0.680079
18.000000,0.676497
19.000000,0.672716
20.000000,0.668739
21.000000,0.663150
22.000000,0.656472
23.000000,0.649499
24.000000,0.642233
25.000000,0.641098
26.000000,0.633972
27.000000,0.633934
28.000000,0.634219
29.000000,0.634771
30.000000,0.635341
31.000000,0.632100
32.000000,0.626157
33.000000,0.620047
34.000000,0.610966
35.000000,0.601250
36.000000,0.590660
37.000000,0.592211
38.000000,0.579561
39.000000,0.571247
40.000000,0.562985
41.000000,0.553215
42.000000,0.542628
43.000000,0.531597
44.000000,0.520136
45.000000,0.510450
46.000000,0.497460
47.000000,0.488396
48.000000,0.476888
49.000000,0.466475
50.000000,0.457240
51.000000,0.445479
52.000000,0.431984
53.000000,0.414460
54.000000,0.397326
55.000000,0.380420
56.000000,0.364038
57.000000,0.349786
58.000000,0.334750
59.000000,0.318957
60.000000,0.299731
61.000000,0.275789
62.000000,0.259928
63.000000,0.240198
64.000000,0.217216
65.000000,0.197694
66.000000,0.177896
67.000000,0.160249
68.000000,0.138278
69.000000,0.116578
70.000000,0.096445
