theta_lat,eff_m2
0.000000,0.709545
1.000000,0.709545
2.000000,0.709545
3.000000,0.709545
4.000000,0.709545
5.000000,0.709545
6.000000,0.709545
7.000000,0.709545
8.000000,0.709545
9.000000,0.709545
10.000000,0.704012
11.000000,0.697475
12.000000,0.690324
13.000000,0.682560
14.000000,0.674187
15.000000,0.665206
16.000000,0.656882
17.000000,0.651742
18.000000,0.646301
19.000000,0.640559
20.000000,0.634519
21.000000,0.629957
22.000000,0.626223
23.000000,0.622324
24.000000,0.618261
25.000000,0.617885
26.000000,0.607406
27.000000,0.607703
28.000000,0.608398
29.000000,0.609425
30.000000,0.610484
31.000000,0.606755
32.000000,0.599633
33.000000,0.592310
34.000000,0.586343
35.000000,0.580439
36.000000,0.571988
37.000000,0.579939
38.000000,0.565753
39.000000,0.561277
40.000000,0.557209
41.000000,0.547888
42.000000,0.535978
43.000000,0.524804
44.000000,0.514324
45.000000,0.503891
46.000000,0.488595
47.000000,0.479343
48.000000,0.471410
49.000000,0.461401
50.000000,0.449201
51.000000,0.436249
52.000000,0.422737
53.000000,0.407492
54.000000,0.391049
55.000000,0.376432
56.000000,0.361620
57.000000,0.346480
58.000000,0.330153
59.000000,0.312680
60.000000,0.294439
61.000000,0.274257
62.000000,0.254177
63.000000,0.234921
64.000000,0.216329
65.000000,0.192574
66.000000,0.170472
67.000000,0.156434
68.000000,0.134686
69.000000,0.112909
70.000000,0.092964
