theta_lat,eff_m2
0.000000,0.714778
1.000000,0.714778
2.000000,0.714778
3.000000,0.714778
4.000000,0.714778
5.000000,0.714778
6.000000,0.714778
7.000000,0.714778
8.000000,0.714778
9.000000,0.714778
10.000000,0.709156
11.000000,0.702514
12.000000,0.695248
13.000000,0.687360
14.000000,0.678852
15.000000,0.669727
16.000000,0.661311
17.000000,0.656262
18.000000,0.650915
19.000000,0.645273
20.000000,0.639338
21.000000,0.635306
22.000000,0.632370
23.000000,0.629305
24.000000,0.626112
25.000000,0.624528
26.000000,0.612330
27.000000,0.610974
28.000000,0.611121
29.000000,0.612505
30.000000,0.613933
31.000000,0.610014
32.000000,0.602311
33.000000,0.594389
34.000000,0.589486
35.000000,0.584913
36.000000,0.577277
37.000000,0.585180
38.000000,0.570746
39.000000,0.566045
40.000000,0.561749
41.000000,0.552293
42.000000,0.540293
43.000000,0.528619
44.000000,0.517251
45.000000,0.506061
46.000000,0.490191
47.000000,0.480337
48.000000,0.471764
49.000000,0.462039
50.000000,0.451101
51.000000,0.438211
52.000000,0.423961
53.000000,0.409926
54.000000,0.395292
55.000000,0.378712
56.000000,0.362322
57.000000,0.347235
58.000000,0.330950
59.000000,0.313507
60.000000,0.294788
61.000000,0.274213
62.000000,0.254793
63.000000,0.236129
64.000000,0.218074
65.000000,0.193529
66.000000,0.171155
67.000000,0.157946
68.000000,0.136404
69.000000,0.114503
70.000000,0.093887
