theta_lat,eff_m2
0.000000,0.622633
1.000000,0.622633
2.000000,0.622633
3.000000,0.622633
4.000000,0.622633
5.000000,0.622633
6.000000,0.622633
7.000000,0.622633
8.000000,0.622633
9.000000,0.622633
10.000000,0.617651
11.000000,0.611767
12.000000,0.605329
13.000000,0.598340
14.000000,0.590801
15.000000,0.582716
16.000000,0.575580
17.000000,0.572386
18.000000,0.569005
19.000000,0.565438
20.000000,0.561684
21.000000,0.557430
22.000000,0.552793
23.000000,0.547950
24.000000,0.542905
25.000000,0.543745
26.000000,0.539367
27.000000,0.541386
28.000000,0.543993
29.000000,0.547097
30.000000,0.550300
31.000000,0.548269
32.000000,0.542549
33.000000,0.536667
34.000000,0.531188
35.000000,0.525644
36.000000,0.519203
37.000000,0.536166
38.000000,0.527485
39.000000,0.518560
40.000000,0.509439
41.000000,0.500082
42.000000,0.490514
43.000000,0.483848
44.000000,0.479947
45.000000,0.475060
46.000000,0.455990
47.000000,0.449634
48.000000,0.442824
49.000000,0.433903
50.000000,0.422752
51.000000,0.409289
52.000000,0.394227
53.000000,0.382345
54.000000,0.384966
55.000000,0.368050
56.000000,0.350664
57.000000,0.332562
58.000000,0.315251
59.000000,0.298699
60.000000,0.281879
61.000000,0.262188
62.000000,0.240877
63.000000,0.220325
64.000000,0.200382
65.000000,0.176851
66.000000,0.154915
67.000000,0.140445
68.000000,0.120310
69.000000,0.100355
70.000000,0.081532
