theta_lat,eff_m2
0.000000,0.749181
1.000000,0.749181
2.000000,0.749181
3.000000,0.749181
4.000000,0.749181
5.000000,0.749181
6.000000,0.749181
7.000000,0.749181
8.000000,0.749181
9.000000,0.749181
10.000000,0.743955
11.000000,0.737781
12.000000,0.731027
13.000000,0.723694
14.000000,0.715786
15.000000,0.707303
16.000000,0.699034
17.000000,0.692550
18.000000,0.685686
19.000000,0.678442
20.000000,0.670822
21.000000,0.664325
22.000000,0.658403
23.000000,0.652219
24.000000,0.645776
25.000000,0.646242
26.000000,0.640783
27.000000,0.642595
28.000000,0.642038
29.000000,0.639528
30.000000,0.636937
31.000000,0.631222
32.000000,0.623267
33.000000,0.615086
34.000000,0.609810
35.000000,0.604839
36.000000,0.597450
37.000000,0.599187
38.000000,0.586562
39.000000,0.576263
40.000000,0.565872
41.000000,0.558180
42.000000,0.551687
43.000000,0.541134
44.000000,0.526702
45.000000,0.514860
46.000000,0.500836
47.000000,0.490409
48.000000,0.477102
49.000000,0.464791
50.000000,0.453553
51.000000,0.440844
52.000000,0.427099
53.000000,0.413318
54.000000,0.401190
55.000000,0.384119
56.000000,0.366265
57.000000,0.346462
58.000000,0.328917
59.000000,0.313546
60.000000,0.299421
61.000000,0.279828
62.000000,0.261329
63.000000,0.241095
64.000000,0.219388
65.000000,0.199500
66.000000,0.179540
67.000000,0.162121
68.000000,0.140016
69.000000,0.118200
70.000000,0.098378
