theta_lat,eff_m2
0.000000,0.748102
1.000000,0.748102
2.000000,0.748102
3.000000,0.748102
4.000000,0.748102
5.000000,0.748102
6.000000,0.748102
7.000000,0.748102
8.000000,0.748102
9.000000,0.748102
10.000000,0.743245
11.000000,0.737507
12.000000,0.731229
13.000000,0.724414
14.000000,0.717063
15.000000,0.709179
16.000000,0.701286
17.000000,0.694431
18.000000,0.687173
19.000000,0.679515
20.000000,0.671458
21.000000,0.665511
22.000000,0.660754
23.000000,0.655787
24.000000,0.650611
25.000000,0.651647
26.000000,0.650160
27.000000,0.652440
28.000000,0.650694
29.000000,0.645622
30.000000,0.640387
31.000000,0.634281
32.000000,0.627512
33.000000,0.620550
34.000000,0.614261
35.000000,0.607928
36.000000,0.599546
37.000000,0.600584
38.000000,0.587728
39.000000,0.577895
40.000000,0.568014
41.000000,0.557306
42.000000,0.546092
43.000000,0.535841
44.000000,0.526502
45.000000,0.515983
46.000000,0.494808
47.000000,0.482127
48.000000,0.468322
49.000000,0.457063
50.000000,0.448521
51.000000,0.435535
52.000000,0.419533
53.000000,0.399233
54.000000,0.379769
55.000000,0.371157
56.000000,0.360818
57.000000,0.343913
58.000000,0.324854
59.000000,0.303718
60.000000,0.285391
61.000000,0.259936
62.000000,0.241639
63.000000,0.223816
64.000000,0.206366
65.000000,0.187770
66.000000,0.167972
67.000000,0.148219
68.000000,0.126956
69.000000,0.107088
70.000000,0.090659
