theta_lat,eff_m2
0.000000,0.645587
1.000000,0.645587
2.000000,0.645587
3.000000,0.645587
4.000000,0.645587
5.000000,0.645587
6.000000,0.645587
7.000000,0.645587
8.000000,0.645587
9.000000,0.645587
10.000000,0.640586
11.000000,0.634679
12.000000,0.628217
13.000000,0.621201
14.000000,0.613634
15.000000,0.605517
16.000000,0.597911
17.000000,0.592932
18.000000,0.587660
19.000000,0.582097
20.000000,0.576245
21.000000,0.572209
22.000000,0.569218
23.000000,0.566095
24.000000,0.562841
25.000000,0.563642
26.000000,0.560381
27.000000,0.562032
28.000000,0.563290
29.000000,0.564230
30.000000,0.565201
31.000000,0.562660
32.000000,0.557634
33.000000,0.552466
34.000000,0.548687
35.000000,0.545027
36.000000,0.538861
37.000000,0.543277
38.000000,0.531658
39.000000,0.525070
40.000000,0.518604
41.000000,0.510489
42.000000,0.501507
43.000000,0.494018
44.000000,0.487949
45.000000,0.481321
46.000000,0.466936
47.000000,0.459519
48.000000,0.451882
49.000000,0.441784
50.000000,0.429086
51.000000,0.416508
52.000000,0.403952
53.000000,0.391238
54.000000,0.385174
55.000000,0.368604
56.000000,0.351792
57.000000,0.334885
58.000000,0.317580
59.000000,0.299890
60.000000,0.282252
61.000000,0.260825
62.000000,0.239687
63.000000,0.220725
64.000000,0.203556
65.000000,0.181400
66.000000,0.159614
67.000000,0.146485
68.000000,0.125026
69.000000,0.104420
70.000000,0.086065
