theta_lat,eff_m2
0.000000,0.748365
1.000000,0.748365
2.000000,0.748365
3.000000,0.748365
4.000000,0.748365
5.000000,0.748365
6.000000,0.748365
7.000000,0.748365
8.000000,0.748365
9.000000,0.748365
10.000000,0.743789
11.000000,0.738384
12.000000,0.732470
13.000000,0.726050
14.000000,0.719125
15.000000,0.711698
16.000000,0.704282
17.000000,0.697902
18.000000,0.691148
19.000000,0.684021
20.000000,0.676523
21.000000,0.671036
22.000000,0.666686
23.000000,0.662145
24.000000,0.657413
25.000000,0.654045
26.000000,0.645655
27.000000,0.642353
28.000000,0.641487
29.000000,0.642622
30.000000,0.643794
31.000000,0.640975
32.000000,0.635332
33.000000,0.629530
34.000000,0.618867
35.000000,0.607257
36.000000,0.596572
37.000000,0.604465
38.000000,0.595447
39.000000,0.585640
40.000000,0.575590
41.000000,0.564687
42.000000,0.553266
43.000000,0.540606
44.000000,0.526758
45.000000,0.515516
46.000000,0.498792
47.000000,0.490585
48.000000,0.481637
49.000000,0.470628
50.000000,0.457444
51.000000,0.441564
52.000000,0.423819
53.000000,0.409659
54.000000,0.396409
55.000000,0.382878
56.000000,0.368803
57.000000,0.353283
58.000000,0.334241
59.000000,0.311806
60.000000,0.296601
61.000000,0.276210
62.000000,0.255435
63.000000,0.234999
64.000000,0.214821
65.000000,0.198761
66.000000,0.180510
67.000000,0.162304
68.000000,0.141766
69.000000,0.121793
70.000000,0.101514
