theta_lat,eff_m2
0.000000,0.724308
1.000000,0.724308
2.000000,0.724308
3.000000,0.724308
4.000000,0.724308
5.000000,0.724308
6.000000,0.724308
7.000000,0.724308
8.000000,0.724308
9.000000,0.724308
10.000000,0.718837
11.000000,0.712375
12.000000,0.705305
13.000000,0.697630
14.000000,0.689352
15.000000,0.680473
16.000000,0.672764
17.000000,0.669767
18.000000,0.666594
19.000000,0.663246
20.000000,0.659724
21.000000,0.654940
22.000000,0.649297
23.000000,0.643405
24.000000,0.637266
25.000000,0.635466
26.000000,0.627470
27.000000,0.626397
28.000000,0.626897
29.000000,0.628695
30.000000,0.630551
31.000000,0.627830
32.000000,0.621875
33.000000,0.615751
34.000000,0.606889
35.000000,0.597429
36.000000,0.586814
37.000000,0.587664
38.000000,0.574394
39.000000,0.567941
40.000000,0.561707
41.000000,0.551390
42.000000,0.539030
43.000000,0.527626
44.000000,0.517128
45.000000,0.507601
46.000000,0.493744
47.000000,0.484840
48.000000,0.474907
49.000000,0.465330
50.000000,0.456143
51.000000,0.444297
52.000000,0.430626
53.000000,0.413125
54.000000,0.396063
55.000000,0.379291
56.000000,0.363340
57.000000,0.350522
58.000000,0.335818
59.000000,0.319297
60.000000,0.298608
61.000000,0.273381
62.000000,0.257171
63.000000,0.238004
64.000000,0.216345
65.000000,0.195269
66.000000,0.174686
67.000000,0.157998
68.000000,0.136322
69.000000,0.114699
70.000000,0.094412
