theta_lat,eff_m2
0.000000,0.564633
1.000000,0.564633
2.000000,0.564633
3.000000,0.564633
4.000000,0.564633
5.000000,0.564633
6.000000,0.564633
7.000000,0.564633
8.000000,0.564633
9.000000,0.564633
10.000000,0.560106
11.000000,0.554758
12.000000,0.548908
13.000000,0.542556
14.000000,0.535705
15.000000,0.528357
16.000000,0.520982
17.000000,0.514518
18.000000,0.507675
19.000000,0.500454
20.000000,0.492857
21.000000,0.489625
22.000000,0.489016
23.000000,0.488380
24.000000,0.487717
25.000000,0.485894
26.000000,0.478500
27.000000,0.476401
28.000000,0.479278
29.000000,0.486271
30.000000,0.493488
31.000000,0.493426
32.000000,0.488257
33.000000,0.482941
34.000000,0.480634
35.000000,0.478714
36.000000,0.474342
37.000000,0.488028
38.000000,0.478174
39.000000,0.471702
40.000000,0.465270
41.000000,0.459320
42.000000,0.453535
43.000000,0.447281
44.000000,0.440577
45.000000,0.434386
46.000000,0.417124
47.000000,0.411080
48.000000,0.404121
49.000000,0.395199
50.000000,0.384202
51.000000,0.373043
52.000000,0.361726
53.000000,0.350055
54.000000,0.350099
55.000000,0.333464
56.000000,0.316953
57.000000,0.301662
58.000000,0.285270
59.000000,0.267817
60.000000,0.252757
61.000000,0.236020
62.000000,0.217623
63.000000,0.198843
64.000000,0.179720
65.000000,0.157268
66.000000,0.136945
67.000000,0.124997
68.000000,0.104441
69.000000,0.084389
70.000000,0.068813
