theta_lat,eff_m2
0.000000,0.758226
1.000000,0.758226
2.000000,0.758226
3.000000,0.758226
4.000000,0.758226
5.000000,0.758226
6.000000,0.758226
7.000000,0.758226
8.000000,0.758226
9.000000,0.758226
10.000000,0.753931
11.000000,0.748856
12.000000,0.743305
13.000000,0.737278
14.000000,0.730777
15.000000,0.723805
16.000000,0.716171
17.000000,0.707492
18.000000,0.698302
19.000000,0.688606
20.000000,0.678405
21.000000,0.672158
22.000000,0.668229
23.000000,0.664126
24.000000,0.659850
25.000000,0.657860
26.000000,0.646054
27.000000,0.644398
28.000000,0.643925
29.000000,0.644423
30.000000,0.644938
31.000000,0.638421
32.000000,0.626916
33.000000,0.615085
34.000000,0.610263
35.000000,0.606355
36.000000,0.597657
37.000000,0.598896
38.000000,0.579770
39.000000,0.571612
40.000000,0.563851
41.000000,0.555462
42.000000,0.546688
43.000000,0.537743
44.000000,0.528630
45.000000,0.515626
46.000000,0.492541
47.000000,0.477286
48.000000,0.465649
49.000000,0.453842
50.000000,0.441869
51.000000,0.428250
52.000000,0.413473
53.000000,0.400738
54.000000,0.383366
55.000000,0.367978
56.000000,0.350876
57.000000,0.328619
58.000000,0.310676
59.000000,0.296886
60.000000,0.280299
61.000000,0.261074
62.000000,0.239605
63.000000,0.220305
64.000000,0.202792
65.000000,0.180320
66.000000,0.158500
67.000000,0.135404
68.000000,0.115733
69.000000,0.096928
70.000000,0.080825
