theta_lat,eff_m2
0.000000,0.747217
1.000000,0.747217
2.000000,0.747217
3.000000,0.747217
4.000000,0.747217
5.000000,0.747217
6.000000,0.747217
7.000000,0.747217
8.000000,0.747217
9.000000,0.747217
10.000000,0.742684
11.000000,0.737329
12.000000,0.731470
13.000000,0.725110
14.000000,0.718250
15.000000,0.710893
16.000000,0.703778
17.000000,0.698386
18.000000,0.692678
19.000000,0.686655
20.000000,0.680318
21.000000,0.674057
22.000000,0.667730
23.000000,0.661125
24.000000,0.654242
25.000000,0.652788
26.000000,0.647103
27.000000,0.646587
28.000000,0.646245
29.000000,0.646046
30.000000,0.645840
31.000000,0.642036
32.000000,0.635675
33.000000,0.629133
34.000000,0.618835
35.000000,0.607760
36.000000,0.597697
37.000000,0.606421
38.000000,0.598230
39.000000,0.587298
40.000000,0.575999
41.000000,0.565451
42.000000,0.555147
43.000000,0.542953
44.000000,0.528946
45.000000,0.516967
46.000000,0.498774
47.000000,0.488938
48.000000,0.478156
49.000000,0.466734
50.000000,0.454646
51.000000,0.441134
52.000000,0.426614
53.000000,0.410571
54.000000,0.393839
55.000000,0.380015
56.000000,0.366125
57.000000,0.352194
58.000000,0.334486
59.000000,0.313140
60.000000,0.295050
61.000000,0.272248
62.000000,0.254982
63.000000,0.235425
64.000000,0.213933
65.000000,0.198573
66.000000,0.180625
67.000000,0.161687
68.000000,0.141084
69.000000,0.121133
70.000000,0.100708
