theta_lat,eff_m2
0.000000,0.668281
1.000000,0.668281
2.000000,0.668281
3.000000,0.668281
4.000000,0.668281
5.000000,0.668281
6.000000,0.668281
7.000000,0.668281
8.000000,0.668281
9.000000,0.668281
10.000000,0.664441
11.000000,0.659905
12.000000,0.654943
13.000000,0.649556
14.000000,0.643745
15.000000,0.637513
16.000000,0.630784
17.000000,0.623404
18.000000,0.615590
19.000000,0.607345
20.000000,0.598671
21.000000,0.593194
22.000000,0.589582
23.000000,0.585810
24.000000,0.581880
25.000000,0.583864
26.000000,0.581636
27.000000,0.584836
28.000000,0.587972
29.000000,0.591075
30.000000,0.594277
31.000000,0.591953
32.000000,0.585735
33.000000,0.579339
34.000000,0.572096
35.000000,0.564567
36.000000,0.556637
37.000000,0.564388
38.000000,0.555349
39.000000,0.543858
40.000000,0.532004
41.000000,0.525405
42.000000,0.521229
43.000000,0.513137
44.000000,0.501305
45.000000,0.490817
46.000000,0.474870
47.000000,0.465183
48.000000,0.454017
49.000000,0.442026
50.000000,0.429172
51.000000,0.418612
52.000000,0.409531
53.000000,0.398160
54.000000,0.393005
55.000000,0.376752
56.000000,0.359700
57.000000,0.340670
58.000000,0.323668
59.000000,0.308616
60.000000,0.290396
61.000000,0.268128
62.000000,0.248909
63.000000,0.230463
64.000000,0.212637
65.000000,0.189694
66.000000,0.166359
67.000000,0.150451
68.000000,0.128334
69.000000,0.107456
70.000000,0.088305
