theta_lat,eff_m2
0.000000,0.499888
1.000000,0.499888
2.000000,0.499888
3.000000,0.499888
4.000000,0.499888
5.000000,0.499888
6.000000,0.499888
7.000000,0.499888
8.000000,0.499888
9.000000,0.499888
10.000000,0.494999
11.000000,0.489223
12.000000,0.482904
13.000000,0.476044
14.000000,0.468645
15.000000,0.460709
16.000000,0.452994
17.000000,0.447019
18.000000,0.440692
19.000000,0.434015
20.000000,0.426992
21.000000,0.424359
22.000000,0.424376
23.000000,0.424394
24.000000,0.424413
25.000000,0.423470
26.000000,0.414870
27.000000,0.413745
28.000000,0.417770
29.000000,0.426061
30.000000,0.434617
31.000000,0.435355
32.000000,0.430615
33.000000,0.425741
34.000000,0.419045
35.000000,0.411933
36.000000,0.405221
37.000000,0.424936
38.000000,0.418684
39.000000,0.411228
40.000000,0.403557
41.000000,0.398320
42.000000,0.394182
43.000000,0.386324
44.000000,0.374912
45.000000,0.367110
46.000000,0.359781
47.000000,0.354801
48.000000,0.347079
49.000000,0.339162
50.000000,0.331046
51.000000,0.320866
52.000000,0.309267
53.000000,0.299362
54.000000,0.304871
55.000000,0.295890
56.000000,0.286227
57.000000,0.274437
58.000000,0.260662
59.000000,0.244972
60.000000,0.227538
61.000000,0.203515
62.000000,0.186639
63.000000,0.169601
64.000000,0.152408
65.000000,0.135093
66.000000,0.118170
67.000000,0.105130
68.000000,0.088062
69.000000,0.071604
70.000000,0.057449
