theta_lat,eff_m2
0.000000,0.544026
1.000000,0.544026
2.000000,0.544026
3.000000,0.544026
4.000000,0.544026
5.000000,0.544026
6.000000,0.544026
7.000000,0.544026
8.000000,0.544026
9.000000,0.544026
10.000000,0.539791
11.000000,0.534787
12.000000,0.529312
13.000000,0.523369
14.000000,0.516959
15.000000,0.510084
16.000000,0.503083
17.000000,0.496632
18.000000,0.489803
19.000000,0.482596
20.000000,0.475015
21.000000,0.472113
22.000000,0.472032
23.000000,0.471949
24.000000,0.471861
25.000000,0.469673
26.000000,0.458395
27.000000,0.455762
28.000000,0.458196
29.000000,0.464819
30.000000,0.471654
31.000000,0.471356
32.000000,0.466050
33.000000,0.460595
34.000000,0.460238
35.000000,0.460615
36.000000,0.458224
37.000000,0.479075
38.000000,0.470484
39.000000,0.463396
40.000000,0.456240
41.000000,0.450027
42.000000,0.444197
43.000000,0.436389
44.000000,0.426690
45.000000,0.419600
46.000000,0.411131
47.000000,0.405887
48.000000,0.398363
49.000000,0.390156
50.000000,0.381236
51.000000,0.369620
52.000000,0.356156
53.000000,0.344238
54.000000,0.350345
55.000000,0.333281
56.000000,0.316844
57.000000,0.303378
58.000000,0.287236
59.000000,0.268517
60.000000,0.254009
61.000000,0.232078
62.000000,0.212740
63.000000,0.193941
64.000000,0.175570
65.000000,0.152418
66.000000,0.132464
67.000000,0.122163
68.000000,0.101297
69.000000,0.080777
70.000000,0.066470
