theta_lat,eff_m2
0.000000,0.653335
1.000000,0.653335
2.000000,0.653335
3.000000,0.653335
4.000000,0.653335
5.000000,0.653335
6.000000,0.653335
7.000000,0.653335
8.000000,0.653335
9.000000,0.653335
10.000000,0.648531
11.000000,0.642856
12.000000,0.636647
13.000000,0.629907
14.000000,0.622637
15.000000,0.614840
16.000000,0.607283
17.000000,0.601502
18.000000,0.595381
19.000000,0.588922
20.000000,0.582127
21.000000,0.577942
22.000000,0.575286
23.000000,0.572512
24.000000,0.569622
25.000000,0.570580
26.000000,0.567316
27.000000,0.569087
28.000000,0.570321
29.000000,0.571121
30.000000,0.571947
31.000000,0.569337
32.000000,0.564295
33.000000,0.559110
34.000000,0.555256
35.000000,0.551510
36.000000,0.545208
37.000000,0.549597
38.000000,0.537719
39.000000,0.530805
40.000000,0.524004
41.000000,0.516411
42.000000,0.508362
43.000000,0.500599
44.000000,0.493104
45.000000,0.485447
46.000000,0.470481
47.000000,0.462446
48.000000,0.454018
49.000000,0.443342
50.000000,0.430293
51.000000,0.418254
52.000000,0.406832
53.000000,0.394240
54.000000,0.388060
55.000000,0.371446
56.000000,0.354565
57.000000,0.337492
58.000000,0.320158
59.000000,0.302571
60.000000,0.284585
61.000000,0.262804
62.000000,0.241915
63.000000,0.223333
64.000000,0.206652
65.000000,0.184560
66.000000,0.162438
67.000000,0.148353
68.000000,0.126508
69.000000,0.105735
70.000000,0.087375
