theta_lat,eff_m2
0.000000,0.747741
1.000000,0.747741
2.000000,0.747741
3.000000,0.747741
4.000000,0.747741
5.000000,0.747741
6.000000,0.747741
7.000000,0.747741
8.000000,0.747741
9.000000,0.747741
10.000000,0.742902
11.000000,0.737184
12.000000,0.730930
13.000000,0.724139
14.000000,0.716815
15.000000,0.708960
16.000000,0.701074
17.000000,0.694156
18.000000,0.686832
19.000000,0.679104
20.000000,0.670974
21.000000,0.665380
22.000000,0.661245
23.000000,0.656927
24.000000,0.652428
25.000000,0.649915
26.000000,0.642557
27.000000,0.640277
28.000000,0.639295
29.000000,0.639375
30.000000,0.639458
31.000000,0.635772
32.000000,0.629410
33.000000,0.622867
34.000000,0.614417
35.000000,0.605500
36.000000,0.596039
37.000000,0.602104
38.000000,0.591241
39.000000,0.581619
40.000000,0.571863
41.000000,0.562210
42.000000,0.552506
43.000000,0.540539
44.000000,0.526404
45.000000,0.515142
46.000000,0.498738
47.000000,0.490267
48.000000,0.480229
49.000000,0.468813
50.000000,0.455946
51.000000,0.440394
52.000000,0.422984
53.000000,0.409926
54.000000,0.398090
55.000000,0.383257
56.000000,0.367541
57.000000,0.349456
58.000000,0.330452
59.000000,0.310560
60.000000,0.297202
61.000000,0.278104
62.000000,0.256826
63.000000,0.236187
64.000000,0.216057
65.000000,0.198154
66.000000,0.179120
67.000000,0.162339
68.000000,0.141232
69.000000,0.120536
70.000000,0.100543
