theta_lat,eff_m2
0.000000,0.459831
1.000000,0.459831
2.000000,0.459831
3.000000,0.459831
4.000000,0.459831
5.000000,0.459831
6.000000,0.459831
7.000000,0.459831
8.000000,0.459831
9.000000,0.459831
10.000000,0.454924
11.000000,0.449127
12.000000,0.442785
13.000000,0.435899
14.000000,0.428473
15.000000,0.420508
16.000000,0.413029
17.000000,0.408087
18.000000,0.402854
19.000000,0.397332
20.000000,0.391524
21.000000,0.388452
22.000000,0.387006
23.000000,0.385497
24.000000,0.383924
25.000000,0.383566
26.000000,0.376878
27.000000,0.376777
28.000000,0.381246
29.000000,0.389503
30.000000,0.398025
31.000000,0.398919
32.000000,0.394470
33.000000,0.389896
34.000000,0.382274
35.000000,0.374038
36.000000,0.366240
37.000000,0.382415
38.000000,0.375105
39.000000,0.368277
40.000000,0.361333
41.000000,0.355346
42.000000,0.349750
43.000000,0.342783
44.000000,0.334503
45.000000,0.328125
46.000000,0.320340
47.000000,0.315223
48.000000,0.308324
49.000000,0.301353
50.000000,0.294313
51.000000,0.285605
52.000000,0.275747
53.000000,0.267779
54.000000,0.273484
55.000000,0.266397
56.000000,0.258218
57.000000,0.246484
58.000000,0.234622
59.000000,0.222635
60.000000,0.206704
61.000000,0.184685
62.000000,0.169322
63.000000,0.153213
64.000000,0.136460
65.000000,0.121632
66.000000,0.105982
67.000000,0.091640
68.000000,0.076903
69.000000,0.063108
70.000000,0.050024
