theta_lat,eff_m2
0.000000,0.726218
1.000000,0.726218
2.000000,0.726218
3.000000,0.726218
4.000000,0.726218
5.000000,0.726218
6.000000,0.726218
7.000000,0.726218
8.000000,0.726218
9.000000,0.726218
10.000000,0.720849
11.000000,0.714507
12.000000,0.707569
13.000000,0.700036
14.000000,0.691912
15.000000,0.683198
16.000000,0.675881
17.000000,0.673934
18.000000,0.671873
19.000000,0.669698
20.000000,0.667409
21.000000,0.662270
22.000000,0.655288
23.000000,0.647998
24.000000,0.640402
25.000000,0.638506
26.000000,0.630580
27.000000,0.629651
28.000000,0.630330
29.000000,0.632338
30.000000,0.634410
31.000000,0.632324
32.000000,0.627304
33.000000,0.622142
34.000000,0.611327
35.000000,0.599446
36.000000,0.587387
37.000000,0.588823
38.000000,0.576137
39.000000,0.568810
40.000000,0.561608
41.000000,0.550863
42.000000,0.538326
43.000000,0.527060
44.000000,0.517001
45.000000,0.508309
46.000000,0.495758
47.000000,0.487325
48.000000,0.476707
49.000000,0.467199
50.000000,0.458884
51.000000,0.447554
52.000000,0.434166
53.000000,0.414928
54.000000,0.395503
55.000000,0.378677
56.000000,0.362988
57.000000,0.351340
58.000000,0.337468
59.000000,0.321452
60.000000,0.299826
61.000000,0.273838
62.000000,0.259171
63.000000,0.239696
64.000000,0.216184
65.000000,0.196765
66.000000,0.177009
67.000000,0.159298
68.000000,0.137400
69.000000,0.115756
70.000000,0.095475
