theta_lat,eff_m2
0.000000,0.755032
1.000000,0.755032
2.000000,0.755032
3.000000,0.755032
4.000000,0.755032
5.000000,0.755032
6.000000,0.755032
7.000000,0.755032
8.000000,0.755032
9.000000,0.755032
10.000000,0.750041
11.000000,0.744145
12.000000,0.737694
13.000000,0.730691
14.000000,0.723138
15.000000,0.715037
16.000000,0.706755
17.000000,0.699023
18.000000,0.690836
19.000000,0.682197
20.000000,0.673110
21.000000,0.666997
22.000000,0.662602
23.000000,0.658014
24.000000,0.653232
25.000000,0.652314
26.000000,0.641927
27.000000,0.641688
28.000000,0.641795
29.000000,0.642188
30.000000,0.642593
31.000000,0.637498
32.000000,0.628500
33.000000,0.619247
34.000000,0.610858
35.000000,0.602407
36.000000,0.591706
37.000000,0.595987
38.000000,0.580178
39.000000,0.573709
40.000000,0.567587
41.000000,0.558202
42.000000,0.547172
43.000000,0.536864
44.000000,0.527239
45.000000,0.514969
46.000000,0.494233
47.000000,0.479619
48.000000,0.466327
49.000000,0.454552
50.000000,0.444403
51.000000,0.430220
52.000000,0.413289
53.000000,0.400744
54.000000,0.384272
55.000000,0.368698
56.000000,0.351665
57.000000,0.330419
58.000000,0.311767
59.000000,0.295612
60.000000,0.277274
61.000000,0.257289
62.000000,0.238718
63.000000,0.220024
64.000000,0.201205
65.000000,0.179116
66.000000,0.157343
67.000000,0.133580
68.000000,0.113968
69.000000,0.095784
70.000000,0.081216
