theta_lat,eff_m2
0.000000,0.704014
1.000000,0.704014
2.000000,0.704014
3.000000,0.704014
4.000000,0.704014
5.000000,0.704014
6.000000,0.704014
7.000000,0.704014
8.000000,0.704014
9.000000,0.704014
10.000000,0.698587
11.000000,0.692175
12.000000,0.685161
13.000000,0.677546
14.000000,0.669333
15.000000,0.660524
16.000000,0.652333
17.000000,0.647189
18.000000,0.641742
19.000000,0.635994
20.000000,0.629948
21.000000,0.624779
22.000000,0.620056
23.000000,0.615126
24.000000,0.609988
25.000000,0.610919
26.000000,0.602318
27.000000,0.604428
28.000000,0.605736
29.000000,0.606391
30.000000,0.607067
31.000000,0.603598
32.000000,0.597193
33.000000,0.590606
34.000000,0.583309
35.000000,0.575746
36.000000,0.566281
37.000000,0.574335
38.000000,0.560472
39.000000,0.556163
40.000000,0.552258
41.000000,0.543044
42.000000,0.531218
43.000000,0.520600
44.000000,0.511127
45.000000,0.501590
46.000000,0.487035
47.000000,0.478482
48.000000,0.471183
49.000000,0.460872
50.000000,0.447375
51.000000,0.434402
52.000000,0.421719
53.000000,0.405003
54.000000,0.386380
55.000000,0.373895
56.000000,0.360825
57.000000,0.345731
58.000000,0.329432
59.000000,0.311970
60.000000,0.294166
61.000000,0.274345
62.000000,0.253686
63.000000,0.233758
64.000000,0.214414
65.000000,0.191668
66.000000,0.169936
67.000000,0.154905
68.000000,0.132912
69.000000,0.111269
70.000000,0.092054
