theta_lat,eff_m2
0.000000,0.750155
1.000000,0.750155
2.000000,0.750155
3.000000,0.750155
4.000000,0.750155
5.000000,0.750155
6.000000,0.750155
7.000000,0.750155
8.000000,0.750155
9.000000,0.750155
10.000000,0.744553
11.000000,0.737934
12.000000,0.730694
13.000000,0.722833
14.000000,0.714355
15.000000,0.705261
16.000000,0.696418
17.000000,0.689552
18.000000,0.682283
19.000000,0.674613
20.000000,0.666544
21.000000,0.660067
22.000000,0.654453
23.000000,0.648591
24.000000,0.642483
25.000000,0.643237
26.000000,0.635182
27.000000,0.637257
28.000000,0.638319
29.000000,0.638552
30.000000,0.638793
31.000000,0.635479
32.000000,0.629642
33.000000,0.623640
34.000000,0.610133
35.000000,0.595229
36.000000,0.582340
37.000000,0.592944
38.000000,0.583927
39.000000,0.578764
40.000000,0.573694
41.000000,0.561939
42.000000,0.546892
43.000000,0.533992
44.000000,0.523133
45.000000,0.511454
46.000000,0.493703
47.000000,0.480238
48.000000,0.465643
49.000000,0.453537
50.000000,0.444089
51.000000,0.429703
52.000000,0.411965
53.000000,0.398990
54.000000,0.382240
55.000000,0.367035
56.000000,0.350922
57.000000,0.332417
58.000000,0.313233
59.000000,0.293393
60.000000,0.273312
61.000000,0.252875
62.000000,0.237539
63.000000,0.219851
64.000000,0.200180
65.000000,0.177552
66.000000,0.155523
67.000000,0.132044
68.000000,0.113579
69.000000,0.096422
70.000000,0.081634
