theta_lat,eff_m2
0.000000,0.716657
1.000000,0.716657
2.000000,0.716657
3.000000,0.716657
4.000000,0.716657
5.000000,0.716657
6.000000,0.716657
7.000000,0.716657
8.000000,0.716657
9.000000,0.716657
10.000000,0.711138
11.000000,0.704617
12.000000,0.697484
13.000000,0.689740
14.000000,0.681388
15.000000,0.672430
16.000000,0.664405
17.000000,0.660392
18.000000,0.656144
19.000000,0.651661
20.000000,0.646946
21.000000,0.642560
22.000000,0.638299
23.000000,0.633850
24.000000,0.629215
25.000000,0.627533
26.000000,0.615415
27.000000,0.614204
28.000000,0.614523
29.000000,0.616105
30.000000,0.617736
31.000000,0.614439
32.000000,0.607657
33.000000,0.600682
34.000000,0.593861
35.000000,0.586910
36.000000,0.577858
37.000000,0.586343
38.000000,0.572493
39.000000,0.566919
40.000000,0.561657
41.000000,0.551772
42.000000,0.539593
43.000000,0.528055
44.000000,0.517123
45.000000,0.506766
46.000000,0.492203
47.000000,0.482821
48.000000,0.473566
49.000000,0.463912
50.000000,0.453847
51.000000,0.441472
52.000000,0.427503
53.000000,0.411730
54.000000,0.394737
55.000000,0.378104
56.000000,0.361974
57.000000,0.348052
58.000000,0.332593
59.000000,0.315651
60.000000,0.295999
61.000000,0.274674
62.000000,0.256809
63.000000,0.237836
64.000000,0.217914
65.000000,0.195038
66.000000,0.173495
67.000000,0.159269
68.000000,0.137505
69.000000,0.115584
70.000000,0.094969
