theta_lat,eff_m2
0.000000,0.748851
1.000000,0.748851
2.000000,0.748851
3.000000,0.748851
4.000000,0.748851
5.000000,0.748851
6.000000,0.748851
7.000000,0.748851
8.000000,0.748851
9.000000,0.748851
10.000000,0.744192
11.000000,0.738688
12.000000,0.732667
13.000000,0.726130
14.000000,0.719079
15.000000,0.711517
16.000000,0.703829
17.000000,0.696788
18.000000,0.689333
19.000000,0.681466
20.000000,0.673191
21.000000,0.668102
22.000000,0.664882
23.000000,0.661518
24.000000,0.658014
25.000000,0.653795
26.000000,0.644161
27.000000,0.639569
28.000000,0.638390
29.000000,0.640015
30.000000,0.641693
31.000000,0.639215
32.000000,0.633802
33.000000,0.628235
34.000000,0.617875
35.000000,0.606584
36.000000,0.595836
37.000000,0.602860
38.000000,0.592973
39.000000,0.583823
40.000000,0.574521
41.000000,0.563708
42.000000,0.552065
43.000000,0.539309
44.000000,0.525483
45.000000,0.514638
46.000000,0.498789
47.000000,0.491413
48.000000,0.483219
49.000000,0.472343
50.000000,0.458632
51.000000,0.441534
52.000000,0.422103
53.000000,0.409221
54.000000,0.398194
55.000000,0.384527
56.000000,0.369979
57.000000,0.353009
58.000000,0.333247
59.000000,0.310794
60.000000,0.297584
61.000000,0.278805
62.000000,0.255998
63.000000,0.235036
64.000000,0.215586
65.000000,0.198726
66.000000,0.180131
67.000000,0.162650
68.000000,0.142017
69.000000,0.121868
70.000000,0.101734
