theta_lat,eff_m2
0.000000,0.746068
1.000000,0.746068
2.000000,0.746068
3.000000,0.746068
4.000000,0.746068
5.000000,0.746068
6.000000,0.746068
7.000000,0.746068
8.000000,0.746068
9.000000,0.746068
10.000000,0.741578
11.000000,0.736273
12.000000,0.730470
13.000000,0.724170
14.000000,0.717375
15.000000,0.710088
16.000000,0.703274
17.000000,0.698871
18.000000,0.694208
19.000000,0.689289
20.000000,0.684113
21.000000,0.677078
22.000000,0.668774
23.000000,0.660105
24.000000,0.651071
25.000000,0.651531
26.000000,0.648551
27.000000,0.650821
28.000000,0.651004
29.000000,0.649470
30.000000,0.647886
31.000000,0.643097
32.000000,0.636017
33.000000,0.628737
34.000000,0.618804
35.000000,0.608263
36.000000,0.598822
37.000000,0.608377
38.000000,0.601012
39.000000,0.588955
40.000000,0.576408
41.000000,0.566214
42.000000,0.557029
43.000000,0.545299
44.000000,0.531134
45.000000,0.518419
46.000000,0.498756
47.000000,0.487290
48.000000,0.474676
49.000000,0.462841
50.000000,0.451847
51.000000,0.440704
52.000000,0.429409
53.000000,0.411484
54.000000,0.391270
55.000000,0.377153
56.000000,0.363447
57.000000,0.351106
58.000000,0.334732
59.000000,0.314473
60.000000,0.293500
61.000000,0.268286
62.000000,0.254529
63.000000,0.235851
64.000000,0.213045
65.000000,0.198385
66.000000,0.180741
67.000000,0.161069
68.000000,0.140403
69.000000,0.120473
70.000000,0.099902
