theta_lat,eff_m2
0.000000,0.698483
1.000000,0.698483
2.000000,0.698483
3.000000,0.698483
4.000000,0.698483
5.000000,0.698483
6.000000,0.698483
7.000000,0.698483
8.000000,0.698483
9.000000,0.698483
10.000000,0.693161
11.000000,0.686875
12.000000,0.679998
13.000000,0.672532
14.000000,0.664479
15.000000,0.655842
16.000000,0.647785
17.000000,0.642635
18.000000,0.637183
19.000000,0.631429
20.000000,0.625377
21.000000,0.619600
22.000000,0.613890
23.000000,0.607928
24.000000,0.601715
25.000000,0.603953
26.000000,0.597230
27.000000,0.601153
28.000000,0.603074
29.000000,0.603357
30.000000,0.603649
31.000000,0.600442
32.000000,0.594752
33.000000,0.588901
34.000000,0.580276
35.000000,0.571053
36.000000,0.560574
37.000000,0.568732
38.000000,0.555191
39.000000,0.551049
40.000000,0.547306
41.000000,0.538201
42.000000,0.526459
43.000000,0.516396
44.000000,0.507929
45.000000,0.499290
46.000000,0.485475
47.000000,0.477620
48.000000,0.470957
49.000000,0.460344
50.000000,0.445550
51.000000,0.432556
52.000000,0.420700
53.000000,0.402514
54.000000,0.381711
55.000000,0.371358
56.000000,0.360031
57.000000,0.344982
58.000000,0.328710
59.000000,0.311259
60.000000,0.293894
61.000000,0.274434
62.000000,0.253195
63.000000,0.232594
64.000000,0.212500
65.000000,0.190763
66.000000,0.169401
67.000000,0.153377
68.000000,0.131139
69.000000,0.109630
70.000000,0.091145
