theta_lat,eff_m2
0.000000,0.657799
1.000000,0.657799
2.000000,0.657799
3.000000,0.657799
4.000000,0.657799
5.000000,0.657799
6.000000,0.657799
7.000000,0.657799
8.000000,0.657799
9.000000,0.657799
10.000000,0.653421
11.000000,0.648248
12.000000,0.642589
13.000000,0.636446
14.000000,0.629819
15.000000,0.622713
16.000000,0.615522
17.000000,0.609042
18.000000,0.602182
19.000000,0.594942
20.000000,0.587326
21.000000,0.582674
22.000000,0.579761
23.000000,0.576718
24.000000,0.573548
25.000000,0.574868
26.000000,0.571958
27.000000,0.574214
28.000000,0.576210
29.000000,0.578003
30.000000,0.579853
31.000000,0.577388
32.000000,0.571875
33.000000,0.566206
34.000000,0.561156
35.000000,0.556084
36.000000,0.549296
37.000000,0.555124
38.000000,0.544504
39.000000,0.535545
40.000000,0.526488
41.000000,0.519376
42.000000,0.513111
43.000000,0.505305
44.000000,0.496024
45.000000,0.487213
46.000000,0.471882
47.000000,0.463138
48.000000,0.453477
49.000000,0.442246
50.000000,0.429361
51.000000,0.417979
52.000000,0.407545
53.000000,0.395721
54.000000,0.390299
55.000000,0.373543
56.000000,0.356331
57.000000,0.338354
58.000000,0.321119
59.000000,0.304596
60.000000,0.286487
61.000000,0.264491
62.000000,0.244325
63.000000,0.225897
64.000000,0.208896
65.000000,0.186424
66.000000,0.163757
67.000000,0.148859
68.000000,0.126945
69.000000,0.106184
70.000000,0.087512
