theta_lat,eff_m2
0.000000,0.514284
1.000000,0.514284
2.000000,0.514284
3.000000,0.514284
4.000000,0.514284
5.000000,0.514284
6.000000,0.514284
7.000000,0.514284
8.000000,0.514284
9.000000,0.514284
10.000000,0.509795
11.000000,0.504492
12.000000,0.498690
13.000000,0.492391
14.000000,0.485598
15.000000,0.478311
16.000000,0.471047
17.000000,0.464837
18.000000,0.458263
19.000000,0.451325
20.000000,0.444026
21.000000,0.441385
22.000000,0.441558
23.000000,0.441738
24.000000,0.441926
25.000000,0.440265
26.000000,0.430324
27.000000,0.428278
28.000000,0.431417
29.000000,0.438846
30.000000,0.446511
31.000000,0.446680
32.000000,0.441590
33.000000,0.436356
34.000000,0.433318
35.000000,0.430532
36.000000,0.426544
37.000000,0.447037
38.000000,0.440179
39.000000,0.432649
40.000000,0.424930
41.000000,0.419136
42.000000,0.414193
43.000000,0.405755
44.000000,0.393977
45.000000,0.386151
46.000000,0.379042
47.000000,0.374252
48.000000,0.366415
49.000000,0.358682
50.000000,0.351070
51.000000,0.340102
52.000000,0.326849
53.000000,0.315973
54.000000,0.321663
55.000000,0.308965
56.000000,0.296383
57.000000,0.284700
58.000000,0.270132
59.000000,0.252784
60.000000,0.237070
61.000000,0.214445
62.000000,0.196129
63.000000,0.178327
64.000000,0.160935
65.000000,0.140725
66.000000,0.122607
67.000000,0.111795
68.000000,0.092863
69.000000,0.074358
70.000000,0.060619
