theta_lat,eff_m2
0.000000,0.754916
1.000000,0.754916
2.000000,0.754916
3.000000,0.754916
4.000000,0.754916
5.000000,0.754916
6.000000,0.754916
7.000000,0.754916
8.000000,0.754916
9.000000,0.754916
10.000000,0.749558
11.000000,0.743228
12.000000,0.736303
13.000000,0.728785
14.000000,0.720677
15.000000,0.711980
16.000000,0.703544
17.000000,0.697067
18.000000,0.690209
19.000000,0.682972
20.000000,0.675360
21.000000,0.668578
22.000000,0.662186
23.000000,0.655512
24.000000,0.648558
25.000000,0.648538
26.000000,0.646094
27.000000,0.647384
28.000000,0.646349
29.000000,0.643394
30.000000,0.640345
31.000000,0.635521
32.000000,0.629411
33.000000,0.623128
34.000000,0.614859
35.000000,0.606115
36.000000,0.596146
37.000000,0.597217
38.000000,0.584472
39.000000,0.575112
40.000000,0.565734
41.000000,0.555810
42.000000,0.545523
43.000000,0.534490
44.000000,0.522739
45.000000,0.511007
46.000000,0.490286
47.000000,0.477352
48.000000,0.462463
49.000000,0.450116
50.000000,0.440481
51.000000,0.427144
52.000000,0.411285
53.000000,0.393423
54.000000,0.377098
55.000000,0.364557
56.000000,0.350589
57.000000,0.331691
58.000000,0.313076
59.000000,0.294730
60.000000,0.276657
61.000000,0.251166
62.000000,0.232423
63.000000,0.214948
64.000000,0.198509
65.000000,0.178384
66.000000,0.157319
67.000000,0.136789
68.000000,0.117084
69.000000,0.098779
70.000000,0.082343
