theta_lat,eff_m2
0.000000,0.592060
1.000000,0.592060
2.000000,0.592060
3.000000,0.592060
4.000000,0.592060
5.000000,0.592060
6.000000,0.592060
7.000000,0.592060
8.000000,0.592060
9.000000,0.592060
10.000000,0.587168
11.000000,0.581390
12.000000,0.575068
13.000000,0.568204
14.000000,0.560802
15.000000,0.552862
16.000000,0.545247
17.000000,0.539679
18.000000,0.533784
19.000000,0.527563
20.000000,0.521019
21.000000,0.517236
22.000000,0.515082
23.000000,0.512833
24.000000,0.510489
25.000000,0.509651
26.000000,0.503377
27.000000,0.502827
28.000000,0.506146
29.000000,0.512672
30.000000,0.519406
31.000000,0.519177
32.000000,0.514062
33.000000,0.508802
34.000000,0.503712
35.000000,0.498533
36.000000,0.491729
37.000000,0.505485
38.000000,0.494863
39.000000,0.488329
40.000000,0.481872
41.000000,0.475358
42.000000,0.468751
43.000000,0.464046
44.000000,0.461155
45.000000,0.456303
46.000000,0.436560
47.000000,0.429710
48.000000,0.423377
49.000000,0.413714
50.000000,0.400528
51.000000,0.389110
52.000000,0.378814
53.000000,0.367259
54.000000,0.368001
55.000000,0.351290
56.000000,0.334062
57.000000,0.315863
58.000000,0.298510
59.000000,0.281970
60.000000,0.265689
61.000000,0.247442
62.000000,0.229195
63.000000,0.209812
64.000000,0.189456
65.000000,0.167224
66.000000,0.146035
67.000000,0.131184
68.000000,0.111103
69.000000,0.091570
70.000000,0.073959
