,DEC_SCX,DEC_SCZ,DEC_ZENITH,LIVETIME,RA_SCX,RA_SCZ,RA_ZENITH,ROCK_ANGLE,START,STOP
34,4.0018205642700195,70.47193908691406,22.966026306152344,25.13559133089639,121.6260757446289,223.00228881835938,249.63356018066406,49.994407653808594,333510214.6,333510244.6
35,4.726203918457031,71.12052917480469,23.33050537109375,25.094333795520566,122.13037872314453,226.1206817626953,251.6453399658203,49.99529266357422,333510244.6,333510274.6
36,5.444332122802734,71.73897552490234,23.66908073425293,25.099879598008272,122.60720825195312,229.3960418701172,253.66761779785156,49.99488830566406,333510274.6,333510304.6
37,6.155011177062988,72.32598876953125,23.98119354248047,25.11835367529276,123.0598373413086,232.8415985107422,255.6998291015625,49.99441146850586,333510304.6,333510334.6
38,6.854416370391846,72.8775634765625,24.266319274902344,25.18221861391202,123.49287414550781,236.4593505859375,257.7413330078125,49.994503021240234,333510334.6,333510364.6
39,7.542927265167236,73.38916015625,24.523996353149414,25.241322208660076,123.89720916748047,240.24826049804688,259.7914123535156,49.99533462524414,333510364.6,333510394.6
40,8.217610359191895,73.859619140625,24.7537841796875,25.31223153800026,124.2771224975586,244.21234130859375,261.84930419921875,49.99925231933594,333510394.6,333510424.6
41,8.881725311279297,74.2795639038086,24.95528793334961,25.38785522543654,124.63192749023438,248.35537719726562,263.9141845703125,50.00090789794922,333510424.6,333510454.6
42,9.535894393920898,74.6441879272461,25.128158569335938,25.49308956982444,124.96321868896484,252.67677307128906,265.98516845703125,49.99931335449219,333510454.6,333510484.6
43,10.174501419067383,74.95233154296875,25.272098541259766,25.617387857258848,125.27110290527344,257.1505432128906,268.0613708496094,49.9984130859375,333510484.6,333510514.6
44,10.797112464904785,75.20079040527344,25.386857986450195,25.795221705564288,125.55219268798828,261.7588806152344,270.141845703125,49.99859619140625,333510514.6,333510544.6
45,11.403592109680176,75.3851318359375,25.47223663330078,25.89227141166699,125.81097412109375,266.4818115234375,272.2255859375,49.99848937988281,333510544.6,333510574.6
46,11.99281120300293,75.50228881835938,25.528087615966797,26.089300237550272,126.04663848876953,271.28424072265625,274.31158447265625,49.99778366088867,333510574.6,333510604.6
47,12.563033103942871,75.55170440673828,25.5543155670166,26.18343664492523,126.2573471069336,276.130126953125,276.39886474609375,49.99757766723633,333510604.6,333510634.6
48,13.113903999328613,75.5322036743164,25.55088233947754,26.299512151032534,126.44732666015625,280.9885559082031,278.486328125,49.99740219116211,333510634.6,333510664.6
49,13.638006210327148,75.44932556152344,25.517797470092773,26.39609831535279,126.61524200439453,285.8046875,280.5730285644531,50.00220489501953,333510664.6,333510694.6
50,14.142705917358398,75.29767608642578,25.455129623413086,26.475780875466125,126.76028442382812,290.5643005371094,282.6578674316406,50.005653381347656,333510694.6,333510724.6
51,14.629549980163574,75.07606506347656,25.363006591796875,26.58885271514253,126.88612365722656,295.2308654785156,284.7398376464844,50.00462341308594,333510724.6,333510754.6
52,15.091452598571777,74.79309844970703,25.24159812927246,26.686301776904095,126.99443054199219,299.7620849609375,286.8179626464844,50.003910064697266,333510754.6,333510784.6
53,15.527750015258789,74.45280456542969,25.09113121032715,26.797813147117967,127.08320617675781,304.1452331542969,288.89129638671875,50.00429916381836,333510784.6,333510814.6
54,15.939270973205566,74.05735778808594,24.91187858581543,26.87952254139929,127.15470886230469,308.3646545410156,290.9588623046875,50.0040397644043,333510814.6,333510844.6
55,16.324220657348633,73.61190032958984,24.704172134399414,26.927122049606638,127.211669921875,312.4129638671875,293.019775390625,50.00426483154297,333510844.6,333510874.6
56,16.681909561157227,73.12074279785156,24.468366622924805,27.042197818879874,127.2539291381836,316.28033447265625,295.0732116699219,50.00440979003906,333510874.6,333510904.6
57,17.01242446899414,72.58743286132812,24.20489501953125,27.11484848034588,127.28387451171875,319.96826171875,297.11834716796875,50.003929138183594,333510904.6,333510934.6
58,17.314260482788086,72.01686096191406,23.91419219970703,27.15905508161539,127.30213165283203,323.4815673828125,299.1544494628906,50.00371551513672,333510934.6,333510964.6
59,17.586687088012695,71.4130630493164,23.596778869628906,27.21236169047213,127.31124877929688,326.827392578125,301.1808166503906,50.00405502319336,333510964.6,333510994.6
60,17.83049201965332,70.7787094116211,23.253173828125,27.263725671280227,127.31298065185547,330.0105285644531,303.19683837890625,50.003639221191406,333510994.6,333511024.6
61,18.044275283813477,70.1181869506836,22.883943557739258,27.257968660575322,127.30873107910156,333.0407409667969,305.20196533203125,50.00346374511719,333511024.6,333511054.6
62,18.228097915649414,69.43390655517578,22.489683151245117,27.32295907043249,127.30012512207031,335.9295959472656,307.1957092285156,50.00334930419922,333511054.6,333511084.6
63,18.381986618041992,68.7289810180664,22.071022033691406,27.34197021521401,127.28984832763672,338.6846618652344,309.1776123046875,50.003116607666016,333511084.6,333511114.6
64,18.506032943725586,68.00584411621094,21.62861442565918,27.35145284727449,127.27993774414062,341.31597900390625,311.1473083496094,50.00272750854492,333511114.6,333511144.6
65,18.600080490112305,67.26725006103516,21.16312026977539,27.419534602303763,127.27332305908203,343.8334655761719,313.1045227050781,50.002681732177734,333511144.6,333511174.6
66,18.663772583007812,66.51448822021484,20.67523765563965,27.432149198033873,127.26769256591797,346.2471923828125,315.0490417480469,50.00263595581055,333511174.6,333511204.6
67,18.69830894470215,65.74942016601562,20.165678024291992,27.42658151609695,127.26788330078125,348.56414794921875,316.980712890625,50.002235412597656,333511204.6,333511234.6
68,18.703678131103516,64.9744873046875,19.635175704956055,27.45554623945653,127.27687072753906,350.7925720214844,318.8993835449219,50.00216293334961,333511234.6,333511264.6
69,18.680267333984375,64.19102478027344,19.084463119506836,27.457116457940188,127.29534149169922,352.9397888183594,320.8050842285156,50.00226974487305,333511264.6,333511294.6
70,18.629413604736328,63.39976119995117,18.514284133911133,27.498551532009063,127.32498931884766,355.01171875,322.6977844238281,50.00181198120117,333511294.6,333511324.6
71,18.551429748535156,62.60256576538086,17.925390243530273,27.484822973217895,127.36840057373047,357.0152587890625,324.57757568359375,50.00143051147461,333511324.6,333511354.6
72,18.446882247924805,61.80061721801758,17.31855010986328,27.49906739185272,127.42684173583984,358.9563293457031,326.4446105957031,50.001224517822266,333511354.6,333511384.6
73,18.316991806030273,60.99484634399414,16.694530487060547,27.530740146474315,127.50223541259766,0.8398517370223999,328.2991027832031,50.00099182128906,333511384.6,333511414.6
74,18.16263198852539,60.18611145019531,16.054096221923828,27.502058088245953,127.59566497802734,2.6706039905548096,330.1412048339844,50.00065612792969,333511414.6,333511444.6
75,17.985103607177734,59.37556457519531,15.398016929626465,27.550863064305055,127.70902252197266,4.45243501663208,331.9712829589844,50.000221252441406,333511444.6,333511474.6
76,17.785385131835938,58.56366729736328,14.727056503295898,27.59585218783867,127.8438720703125,6.190497398376465,333.78961181640625,49.999820709228516,333511474.6,333511504.6
77,17.564258575439453,57.751556396484375,14.041993141174316,27.546492816217626,128.00096130371094,7.88819694519043,335.5965881347656,49.999629974365234,333511504.6,333511534.6
78,17.32367706298828,56.939971923828125,13.34359073638916,27.556763561666735,128.18170166015625,9.547704696655273,337.392578125,49.99925231933594,333511534.6,333511564.6
79,17.06475830078125,56.12916946411133,12.632616996765137,27.57176191829106,128.38726806640625,11.173096656799316,339.17803955078125,49.99873733520508,333511564.6,333511594.6
80,16.788284301757812,55.31987762451172,11.90982437133789,27.57907911730824,128.61825561523438,12.767687797546387,340.9534606933594,49.998355865478516,333511594.6,333511624.6
81,16.490324020385742,54.51512145996094,11.175986289978027,27.519115101647074,128.8751220703125,14.340042114257812,342.71929931640625,50.00225067138672,333511624.6,333511654.6
82,16.182065963745117,53.71117401123047,10.431841850280762,27.52361177586921,129.1593780517578,15.880694389343262,344.4761047363281,50.00269317626953,333511654.6,333511684.6
83,15.863635063171387,52.909996032714844,9.678152084350586,27.519813772094174,129.47113037109375,17.392518997192383,346.2243957519531,50.000911712646484,333511684.6,333511714.6
84,15.531793594360352,52.11305236816406,8.915660858154297,27.56672455070612,129.8116455078125,18.88486099243164,347.96478271484375,50.00053024291992,333511714.6,333511744.6
85,15.187889099121094,51.32010269165039,8.145112991333008,27.537759172640907,130.17990112304688,20.35846710205078,349.69781494140625,50.00059509277344,333511744.6,333511774.6
86,14.835795402526855,50.53216552734375,7.3672356605529785,27.562307289325766,130.57664489746094,21.81131935119629,351.4241027832031,50.000003814697266,333511774.6,333511804.6
87,14.47606086730957,49.7489128112793,6.582770824432373,27.549059159839743,131.0018768310547,23.24653434753418,353.1442565917969,49.998783111572266,333511804.6,333511834.6
88,14.109012603759766,48.971832275390625,5.7924370765686035,27.588923539062602,131.4573516845703,24.66774559020996,354.8589782714844,49.998661041259766,333511834.6,333511864.6
89,13.735365867614746,48.20135498046875,4.996964931488037,27.573294502784645,131.94073486328125,26.074600219726562,356.5688171386719,49.99894332885742,333511864.6,333511894.6
90,13.357452392578125,47.437828063964844,4.197068214416504,27.55599284907269,132.45277404785156,27.467763900756836,358.2745056152344,49.99934387207031,333511894.6,333511924.6
91,12.977752685546875,46.68009567260742,3.3934738636016846,27.60766528813908,132.99412536621094,28.84850311279297,359.9766540527344,49.99869918823242,333511924.6,333511954.6
92,12.593823432922363,45.928897857666016,2.586894989013672,27.610869776997294,133.56163024902344,30.218780517578125,1.6759471893310547,49.99766540527344,333511954.6,333511984.6
93,12.208927154541016,45.18878936767578,1.7780417203903198,27.591508370289258,134.16033935546875,31.580415725708008,3.373072624206543,49.9998779296875,333511984.6,333512014.6
94,11.824677467346191,44.454002380371094,0.9676246643066406,27.60413846896216,134.78567504882812,32.93230438232422,5.068709373474121,49.99964904785156,333512014.6,333512044.6
95,11.439640998840332,43.72617721557617,0.15635764598846436,27.599970610337216,135.43701171875,34.27686309814453,6.763538837432861,49.99863052368164,333512044.6,333512074.6
96,11.057539939880371,43.006465911865234,-0.6550469398498535,27.577288302346417,136.11697387695312,35.6146240234375,8.458247184753418,49.99732208251953,333512074.6,333512104.6
97,10.677079200744629,42.29820251464844,-1.4658817052841187,27.5731103004955,136.8223419189453,36.94466018676758,10.15351390838623,49.997406005859375,333512104.6,333512134.6
98,10.299574851989746,41.60063552856445,-2.2754433155059814,27.56033052213644,137.55335998535156,38.268394470214844,11.850018501281738,49.998348236083984,333512134.6,333512164.6
99,9.925970077514648,40.91048049926758,-3.083009719848633,27.545247747748355,138.31007385253906,39.5880126953125,13.548450469970703,49.99787139892578,333512164.6,333512194.6
100,9.554940223693848,40.23169708251953,-3.8878657817840576,27.52400387166677,139.09117126464844,40.9039421081543,15.24948787689209,49.998836517333984,333512194.6,333512224.6
101,9.188170433044434,39.56342315673828,-4.6893157958984375,27.49633527015855,139.89930725097656,42.219337463378906,16.953798294067383,50.001407623291016,333512224.6,333512254.6
102,8.829350471496582,38.904685974121094,-5.486623287200928,27.49421760491787,140.7264862060547,43.52500915527344,18.662046432495117,50.00032043457031,333512254.6,333512284.6
103,8.477497100830078,38.25675964355469,-6.279077053070068,27.446500063704512,141.57772827148438,44.82817077636719,20.37490463256836,49.999263763427734,333512284.6,333512314.6
104,8.12891674041748,37.62112808227539,-7.065945148468018,27.42066694171898,142.45135498046875,46.131282806396484,22.09300422668457,50.00005340576172,333512314.6,333512344.6
105,7.788748741149902,36.99677276611328,-7.8465189933776855,27.42288262587175,143.34658813476562,47.43111038208008,23.816997528076172,50.00004577636719,333512344.6,333512374.6
106,7.454003810882568,36.384178161621094,-8.62004566192627,27.36431876208649,144.26173400878906,48.729549407958984,25.54749870300293,50.00000762939453,333512374.6,333512404.6
107,7.422804832458496,35.31134796142578,-9.385804176330566,27.389619693614527,145.0039520263672,49.70895767211914,27.285131454467773,49.46149826049805,333512404.6,333512434.6
108,9.291004180908203,31.453144073486328,-10.143051147460938,27.3693132690115,144.6829376220703,48.93989944458008,29.030487060546875,45.760990142822266,333512434.6,333512464.6
109,12.312726974487305,25.180587768554688,-10.891039848327637,27.386191905018556,143.02679443359375,47.13679885864258,30.784133911132812,39.43623352050781,333512464.6,333512494.6
110,14.927404403686523,18.526508331298828,-11.629021644592285,27.439579606219326,140.78466796875,45.6591682434082,32.546630859375,32.81233215332031,333512494.6,333512524.6
111,16.8237247467041,12.592558860778809,-12.356242179870605,27.42554832778772,138.7470703125,44.873992919921875,34.31850814819336,27.05722427368164,333512524.6,333512554.6
112,18.255939483642578,6.48236083984375,-13.071951866149902,27.40721660648797,136.39227294921875,44.244285583496094,36.100276947021484,21.161924362182617,333512554.6,333512584.6
113,19.18528175354004,0.1521868109703064,-13.775378227233887,27.413818402765056,133.74603271484375,43.693077087402344,37.89241409301758,15.06587028503418,333512584.6,333512614.6
114,19.568605422973633,-6.111862659454346,-14.465765953063965,27.406242459510683,131.0929718017578,43.27434158325195,39.695369720458984,9.06442642211914,333512614.6,333512644.6
115,19.417085647583008,-12.36081314086914,-15.142343521118164,27.3148903481414,128.49090576171875,42.9212760925293,41.509559631347656,3.101095676422119,333512644.6,333512674.6
116,18.741334915161133,-18.646310806274414,-15.80434513092041,27.28059880720378,125.98685455322266,42.56092834472656,43.335365295410156,-2.936626434326172,333512674.6,333512704.6
117,17.570222854614258,-24.925552368164062,-16.451000213623047,27.194004226180787,123.68865203857422,42.150699615478516,45.17312240600586,-8.93263053894043,333512704.6,333512734.6
118,15.93893051147461,-31.181612014770508,-17.08154296875,27.073354632844445,121.6797103881836,41.63243103027344,47.023136138916016,-14.926997184753418,333512734.6,333512764.6
119,13.888218879699707,-37.41566848754883,-17.695188522338867,26.99428388349781,120.01117706298828,40.9143180847168,48.885650634765625,-20.926603317260742,333512764.6,333512794.6
120,11.46757698059082,-43.60858154296875,-18.291166305541992,26.8649409663708,118.73184204101562,39.873878479003906,50.76087951660156,-26.927661895751953,333512794.6,333512824.6
121,8.728493690490723,-49.733665466308594,-18.868736267089844,26.76397950736231,117.88744354248047,38.33018112182617,52.64897537231445,-32.92537307739258,333512824.6,333512854.6
122,5.729398727416992,-55.75503921508789,-19.4271240234375,26.625394628591362,117.50597381591797,35.98135757446289,54.550045013427734,-38.92097473144531,333512854.6,333512884.6
123,2.5256690979003906,-61.61423873901367,-19.965576171875,26.44651095646034,117.61863708496094,32.300777435302734,56.46413040161133,-44.92081069946289,333512884.6,333512914.6
124,0.23771291971206665,-66.01546478271484,-20.483356475830078,26.321350427266314,118.20689392089844,28.74120330810547,58.39121627807617,-49.40935516357422,333512914.6,333512944.6
125,-0.062406960874795914,-67.89000701904297,-20.979726791381836,26.197811912078755,118.98361206054688,28.829999923706055,60.33123779296875,-50.850093841552734,333512944.6,333512974.6
126,1.2190096378326416,-67.99269104003906,-21.45398712158203,26.104810690265403,119.62892150878906,32.646820068359375,62.2840461730957,-50.04114532470703,333512974.6,333513004.6
127,2.1303012371063232,-68.51042938232422,-21.905418395996094,25.98066601723905,120.2905044555664,35.71206283569336,64.24945068359375,-49.779563903808594,333513004.6,333513034.6
128,2.720719814300537,-69.42414855957031,-22.333332061767578,25.93348809580143,120.76689910888672,38.03949737548828,66.2271728515625,-50.037593841552734,333513034.6,333513064.6
129,3.4547276496887207,-70.11239624023438,-22.737091064453125,25.81531875719787,121.30690002441406,40.91346740722656,68.21688842773438,-50.04099655151367,333513064.6,333513094.6
130,4.227643966674805,-70.71459197998047,-23.11604118347168,25.69250490407069,121.85176849365234,44.04774475097656,70.21818542480469,-49.97051239013672,333513094.6,333513124.6
131,4.946974754333496,-71.36164093017578,-23.469589233398438,25.604304858907344,122.3343734741211,47.20445251464844,72.2305908203125,-49.983612060546875,333513124.6,333513154.6
132,5.654664039611816,-71.98076629638672,-23.797147750854492,25.538984395889518,122.79181671142578,50.513084411621094,74.25357818603516,-49.999481201171875,333513154.6,333513184.6
133,6.3652143478393555,-72.54704284667969,-24.09817123413086,25.438897158404316,123.24378204345703,54.02602005004883,76.28655242919922,-49.99284362792969,333513184.6,333513214.6
134,7.066955089569092,-73.0792465209961,-24.372148513793945,25.41175818581841,123.66885375976562,57.717098236083984,78.3288345336914,-49.98874282836914,333513214.6,333513244.6
