,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,552.4946697952798,18.7685859375,67.85633087158203,184.34996032714844,303.5902099609375,-50.00551223754883,67.90896840426244,112.09103159573756,65.99220275878906,311130590.5721012,112.14366912841797
1,552.2491814037377,15.889796875,67.91822052001953,134.77841186523438,348.4333801269531,-50.003597259521484,67.9656782476384,112.0343217523616,65.92084503173828,311130685.169997,112.08177947998047
2,552.1809601325621,20.109830078125,68.26707458496094,149.74546813964844,332.06768798828125,-50.003448486328125,68.313092843758,111.686907156242,62.184993743896484,311130711.32481277,111.73292541503906
3,552.1208233919658,23.15841015625,68.00383758544922,167.97425842285156,311.2431335449219,-49.9944953918457,68.0485869590197,111.9514130409803,62.637550354003906,311130742.6103113,111.99616241455078
4,552.1868188407686,10.3645439453125,67.4890365600586,163.73114013671875,300.1076354980469,-49.9998664855957,67.53517843759882,112.46482156240118,63.01217269897461,311131065.1105048,112.5109634399414
5,553.0536523350304,18.259416015625,68.3947525024414,159.1092071533203,296.07769775390625,-49.996055603027344,68.45918456671055,111.54081543328945,61.71875,311131291.35697645,111.6052474975586
6,553.8434576120578,25.639853515625,67.9168472290039,140.42710876464844,311.71441650390625,-49.9963493347168,67.99794418461832,112.00205581538168,63.36885070800781,311131407.69355947,112.0831527709961
7,555.1055629687298,46.83184375,67.91053771972656,176.14044189453125,270.9413146972656,-49.99617385864258,68.01826509836677,111.98173490163323,65.05889892578125,311131545.1670082,112.08946228027344
8,555.1055629687298,38.3580234375,67.99654388427734,167.9913787841797,278.5082702636719,-49.99617385864258,68.10427126291755,111.89572873708245,63.07157516479492,311131565.147906,112.00345611572266
9,556.9371380660104,13.7026123046875,67.55509948730469,173.87445068359375,268.519287109375,-49.99732971191406,67.70147310049751,112.29852689950249,64.36001586914062,311131729.7740951,112.44490051269531
10,557.9420639218815,10.0020458984375,68.27375793457031,136.15069580078125,305.2796936035156,-49.9981689453125,68.441335483322,111.558664516678,64.96815490722656,311131815.38909185,111.72624206542969
11,562.7026429265984,15.0711865234375,68.26249694824219,164.18618774414062,264.9713134765625,-50.00081253051758,68.53052271399342,111.46947728600658,61.76555633544922,311132275.9568569,111.73750305175781
12,563.6771886888226,56.013984375,69.51905059814453,134.21554565429688,279.24334716796875,-49.99860763549805,69.80763927947869,110.19236072052131,69.8077621459961,311132432.77156496,110.48094940185547
13,563.9119250085165,313.20771875,68.44171905517578,182.6389923095703,225.29859924316406,-49.99763107299805,68.73526067285547,111.26473932714453,62.23196029663086,311132469.87655157,111.55828094482422
14,563.9660653157238,13.940828125,71.99472045898438,192.2007293701172,182.91119384765625,-50.00053405761719,72.28940443714615,107.71059556285385,59.34526062011719,311132676.71128035,108.00527954101562
15,563.6004179784832,11.1984462890625,68.11805725097656,197.2820281982422,164.75343322753906,-49.999637603759766,68.40502607032256,111.59497392967744,63.642372131347656,311132765.09760404,111.88194274902344
16,563.4199193850844,11.7670615234375,67.65673828125,195.68724060058594,161.63058471679688,-50.000579833984375,67.93989858027528,112.06010141972472,63.60668182373047,311132794.24962217,112.34326171875
17,562.4159047519033,14.7745654296875,68.12834930419922,206.0738983154297,132.8690185546875,-50.00111770629883,68.39032489446438,111.60967510553562,64.86822509765625,311132893.9804167,111.87165069580078
18,562.0991553165225,20.807806640625,69.13722229003906,155.50299072265625,179.05653381347656,-49.999454498291016,69.39251446721768,110.60748553278232,67.29324340820312,311132921.0959108,110.86277770996094
19,561.393156120216,11.675220703125,67.5331039428711,207.59739685058594,112.97806549072266,-50.00147247314453,67.77349953700765,112.22650046299235,65.12619018554688,311132987.2013447,112.4668960571289
20,561.0075734999401,34.3001953125,67.99186706542969,204.6331024169922,106.60585021972656,-50.002037048339844,68.22412686627843,111.77587313372157,63.66435623168945,311133036.41545004,112.00813293457031
21,560.6003053325951,11.980330078125,68.38843536376953,204.9546356201172,102.94526672363281,-50.00282669067383,68.61210180628728,111.38789819371272,63.23639678955078,311133055.18463814,111.61156463623047
