,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,544.4778537088786,10.612353515625,68.36105346679688,152.4195556640625,126.40557861328125,-49.9942626953125,68.24453618005421,111.75546381994579,61.735130310058594,446002131.7704236,111.63894653320312
1,544.4778537088786,10.6410439453125,68.58861541748047,169.66607666015625,107.51162719726562,-49.9942626953125,68.4720981307378,111.5279018692622,63.130653381347656,446002148.32659364,111.41138458251953
2,544.3262646537996,20.355849609375,67.94951629638672,170.0651397705078,101.47013092041016,-49.996360778808594,67.8298004805819,112.1701995194181,63.71296691894531,446002268.1674015,112.05048370361328
3,544.3928858004266,11.61929296875,68.46917724609375,162.9928741455078,98.89599609375,-50.00010299682617,68.35086713648275,111.64913286351725,61.82649612426758,446002511.7480508,111.53082275390625
4,544.4262449886681,11.549810546875,67.93192291259766,185.97474670410156,75.06875610351562,-50.00011444091797,67.81431668185856,112.18568331814144,67.50801086425781,446002542.2339566,112.06807708740234
5,544.4620877418445,12.896677734375,68.42399597167969,188.03819274902344,72.38762664794922,-50.000728607177734,68.3071460230326,111.6928539769674,67.74736022949219,446002558.3470054,111.57600402832031
6,544.5035437042658,48.24057421875,68.52477264404297,131.11793518066406,128.5121307373047,-50.00027084350586,68.40879741620297,111.59120258379703,66.61446380615234,446002599.14596146,111.47522735595703
7,544.8706149014694,16.80430859375,68.28763580322266,179.21971130371094,72.52830505371094,-49.99995803833008,68.17940577764367,111.82059422235633,63.654762268066406,446002830.1727961,111.71236419677734
8,544.9045368412907,13.0385625,68.22040557861328,181.65682983398438,69.03910064697266,-50.00034713745117,68.11289130596451,111.88710869403549,64.08477783203125,446002870.28295577,111.77959442138672
9,544.1241402081181,11.7982783203125,68.2234115600586,181.80697631835938,57.96662139892578,-49.9996223449707,68.09943091844988,111.90056908155012,62.1224365234375,446003305.8700464,111.7765884399414
10,544.1241402081181,34.02744921875,68.33158111572266,170.88035583496094,69.17389678955078,-49.9996223449707,68.20760047411395,111.79239952588605,61.84856033325195,446003316.72614384,111.66841888427734
11,540.4814832951118,22.523666015625,67.98143768310547,220.64796447753906,7.254763126373291,-50.00197219848633,67.78059698063232,112.21940301936768,69.9455337524414,446003666.9637719,112.01856231689453
12,538.2174224533045,28.600779296875,68.63902282714844,224.93557739257812,355.34417724609375,-49.99957275390625,68.39041044091316,111.60958955908684,69.41505432128906,446003814.04310703,111.36097717285156
13,535.2419610444451,10.5589755859375,68.62384796142578,193.8299102783203,13.777945518493652,-49.997764587402344,68.31245333946357,111.68754666053643,61.36594009399414,446004018.9555687,111.37615203857422
14,531.4242600002923,10.4736181640625,68.49927520751953,210.99533081054688,338.7066650390625,-49.9984245300293,68.1073270935257,111.8926729064743,62.29178237915039,446004260.4368423,111.50072479248047
