,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,562.9747037807629,10.7035673828125,78.42001342773438,28.711233139038086,267.156982421875,39.00603103637695,78.69377967750847,101.30622032249153,64.09489440917969,271218226.75469404,101.57998657226562
1,560.3449844703305,11.512841796875,73.58580780029297,158.89146423339844,59.34489822387695,-38.99644470214844,73.80408697261694,106.19591302738306,69.44828033447266,271224469.6041492,106.41419219970703
2,559.7339268928893,16.1527177734375,76.34033203125,218.5869140625,89.4563217163086,-38.99654769897461,76.54571788868996,103.45428211131004,65.74362182617188,271228837.7652275,103.65966796875
3,559.757920349791,12.38658203125,76.4720687866211,45.15085983276367,226.07664489746094,38.99761199951172,76.67796090600169,103.32203909399831,66.77572631835938,271245984.99921215,103.5279312133789
4,559.1113203275042,10.95075390625,77.75951385498047,354.3606872558594,215.91897583007812,39.00371170043945,77.95176271389082,102.04823728610918,66.66304016113281,271256609.47832024,102.24048614501953
5,558.4311688969391,16.2665869140625,79.76605224609375,185.2213134765625,172.0455322265625,-38.99863815307617,79.94394990981917,100.05605009018083,62.92481231689453,271285436.6112906,100.23394775390625
6,561.4769226354898,17.42470703125,73.22210693359375,168.4816436767578,51.969871520996094,-38.996402740478516,73.46427000120258,106.53572999879742,68.089599609375,271316205.3401321,106.77789306640625
7,563.9056641930197,685.1035,78.22762298583984,168.2794952392578,72.12535095214844,-38.994834899902344,78.52103250031256,101.47896749968744,63.86916732788086,271327466.1461475,101.77237701416016
8,563.6331036359513,13.0641513671875,78.51315307617188,216.9770965576172,19.25391387939453,-38.99440383911133,78.80081156289044,101.19918843710956,69.79402923583984,271327479.0270058,101.48684692382812
9,562.7379131132212,24.997333984375,76.1744613647461,19.394126892089844,283.0516357421875,39.00272750854492,76.44323133143506,103.55676866856494,67.4401626586914,271333316.9206628,103.8255386352539
10,563.3817677796897,78.972765625,71.2946548461914,14.85418701171875,266.2745056152344,39.00130844116211,71.57701014634286,108.42298985365714,69.9267349243164,271406821.89208525,108.7053451538086
11,546.851671320562,13.8144169921875,77.75387573242188,160.0966033935547,270.397216796875,-38.99917984008789,77.68744599728574,102.31255400271426,63.54391860961914,271421612.712391,102.24612426757812
12,539.6408810530099,79.232515625,77.90848541259766,348.66290283203125,58.159854888916016,39.00255584716797,77.68990800281617,102.31009199718383,63.95479965209961,271449673.93575025,102.09151458740234
13,544.2335253449862,18.30773046875,78.27059173583984,134.52452087402344,300.5680236816406,-38.99837112426758,78.14891912061906,101.85108087938094,68.05693817138672,271478793.38748395,101.72940826416016
14,550.5593913436683,70.423234375,74.71063995361328,171.6287384033203,255.10061645507812,-38.99842071533203,74.72244311096468,105.27755688903532,66.47695922851562,271479261.1721779,105.28936004638672
15,540.1396390542258,14.8209326171875,71.4638671875,146.34048461914062,312.7341003417969,-38.99507141113281,71.25581357154417,108.74418642845583,69.86088562011719,271512412.5121165,108.5361328125
16,567.5506489446601,14.502943359375,76.03260040283203,11.405070304870605,268.8672180175781,38.99948501586914,76.40291909556436,103.59708090443564,65.07623291015625,271682100.4676159,103.96739959716797
17,554.629768562121,13.28155078125,77.02696228027344,50.94195556640625,179.893310546875,39.00493621826172,77.12465039693419,102.87534960306581,67.72533416748047,271715630.77219546,102.97303771972656
18,569.7743331967197,12.971685546875,76.04996490478516,207.91944885253906,87.71832275390625,-38.99880599975586,76.46720333523594,103.53279666476406,66.55165100097656,271733866.07206154,103.95003509521484
19,544.8852571761932,35.54400390625,78.9746322631836,358.8609619140625,67.98463439941406,38.99752426147461,78.86671118960128,101.13328881039872,62.30472183227539,271805626.2936915,101.0253677368164
