,altitude_km,energy_gev,nadir,phi_earth,phi_lat,rocking_angle,shifted_nadir,shifted_zenith,theta_lat,time,zenith
0,540.4760619925255,15.695087890625,68.400634765625,171.55299377441406,117.3448715209961,-49.9962043762207,68.19967967366729,111.80032032633271,63.77475357055664,478055432.37638134,111.599365234375
1,539.5720420973394,10.7507431640625,68.27033233642578,169.25453186035156,112.31946563720703,-49.99300765991211,68.05030242467964,111.94969757532036,63.329627990722656,478055564.10850805,111.72966766357422
2,538.2573661164533,19.242701171875,68.50023651123047,131.56875610351562,140.32066345214844,-49.99542999267578,68.25246693628763,111.74753306371237,65.69145202636719,478055796.65880257,111.49976348876953
3,537.5923238659652,14.0420380859375,68.18238830566406,163.602783203125,99.50474548339844,-50.00062942504883,67.92058633923592,112.07941366076408,62.02403259277344,478056015.6788639,111.81761169433594
4,537.0994965474056,16.776466796875,68.20687866210938,189.8550567626953,64.70984649658203,-50.001224517822266,67.93467803925964,112.06532196074036,66.0223617553711,478056313.4125729,111.79312133789062
5,536.9988647007813,11.023037109375,68.81151580810547,192.3614044189453,60.63838195800781,-50.00311279296875,68.53719185329196,111.46280814670804,65.82528686523438,478056370.4542355,111.18848419189453
6,536.9988647007813,28.17602734375,68.91724395751953,171.9265594482422,81.21403503417969,-50.00311279296875,68.64292000270602,111.35707999729398,61.33168411254883,478056376.10237366,111.08275604248047
7,536.8053262423628,62.219796875,68.3196029663086,161.2887725830078,90.5646743774414,-50.004329681396484,68.04119535002245,111.95880464997755,62.12739181518555,478056462.4641015,111.6803970336914
8,536.7284761369965,10.426998046875,68.32398223876953,140.67567443847656,110.73501586914062,-50.00454330444336,68.04395308526016,111.95604691473984,67.20790100097656,478056475.47344375,111.67601776123047
9,536.4277747070737,38.1152265625,68.59690856933594,194.74122619628906,53.50138473510742,-50.00413131713867,68.31053461565519,111.68946538434481,65.02054595947266,478056573.7516086,111.40309143066406
10,535.0340129643246,30.465408203125,68.5848617553711,200.17425537109375,42.08839797973633,-49.999969482421875,68.26907942891835,111.73092057108165,64.55249786376953,478056810.9646752,111.4151382446289
11,533.970128542127,11.9848603515625,68.80189514160156,172.85000610351562,66.70674896240234,-50.00350570678711,68.46366485384044,111.53633514615956,61.93381881713867,478056941.3239034,111.19810485839844
12,528.8957969088124,29.071689453125,68.6329574584961,195.26564025878906,25.10262107849121,-50.00042724609375,68.18765877327203,111.81234122672797,61.365814208984375,478057346.0618735,111.3670425415039
13,528.8957969088124,13.029083984375,68.84369659423828,199.15896606445312,20.11013412475586,-50.00042724609375,68.39839790901422,111.60160209098578,61.301578521728516,478057360.5228075,111.15630340576172
14,528.5132952864586,13.1644267578125,68.9334945678711,194.7434844970703,23.878515243530273,-49.99984359741211,68.48012509841537,111.51987490158463,61.05366134643555,478057376.02541274,111.0665054321289
15,528.1349681226075,23.655193359375,68.41496276855469,174.8951416015625,41.898841857910156,-49.9998664855957,67.95361059594171,112.04638940405829,64.5614242553711,478057415.1855524,111.58503723144531
16,525.5307531357894,43.7080078125,68.563232421875,173.3798828125,26.559906005859375,-49.99794006347656,68.04693131304016,111.95306868695984,66.35331726074219,478057651.3152267,111.436767578125
17,524.621177957637,10.571697265625,68.4715576171875,235.5480499267578,313.4759826660156,-49.99821853637695,67.93606447209363,112.06393552790637,68.82136535644531,478057789.4161392,111.5284423828125
18,524.1586254576732,35.749578125,68.6094970703125,235.18128967285156,288.36114501953125,-50.00442123413086,68.0642440674694,111.9357559325306,67.41484832763672,478058128.5708525,111.3905029296875
19,524.1586254576732,14.020783203125,68.34720611572266,195.9427032470703,327.5220031738281,-50.00442123413086,67.80195311287956,112.19804688712044,62.18574905395508,478058140.5034065,111.65279388427734
20,526.6559833823994,21.461130859375,68.77725219726562,186.32862854003906,318.2680969238281,-50.00220489501953,68.28469344663425,111.71530655336575,63.58653259277344,478058428.57848674,111.22274780273438
21,527.0448466196303,13.1150517578125,68.7397232055664,188.53627014160156,314.49310302734375,-50.00168991088867,68.2553694692406,111.7446305307594,63.0639762878418,478058452.60875034,111.2602767944336
22,529.8445201937375,12.6418154296875,68.7622299194336,212.8861846923828,276.49896240234375,-50.000064849853516,68.33694929552145,111.66305070447855,61.81904602050781,478058646.8346979,111.2377700805664
23,530.3818248301104,12.498623046875,67.80513000488281,192.58901977539062,295.0872802734375,-50.000606536865234,67.39118650879814,112.60881349120186,62.868778228759766,478058689.0852689,112.19486999511719
24,531.5077852381581,19.60815234375,68.48259735107422,174.29562377929688,310.4515380859375,-50.000221252441406,68.09241161959936,111.90758838040064,66.7822036743164,478058734.34528536,111.51740264892578
25,532.0948080043954,11.1006376953125,68.23664093017578,187.28817749023438,295.33447265625,-50.000770568847656,67.85884137906852,112.14115862093148,63.174903869628906,478058771.0786908,111.76335906982422
26,548.1676500732246,21.316435546875,68.45059204101562,24.83075714111328,88.88934326171875,50.00893020629883,68.41192945756066,111.58807054243934,64.6685791015625,478059574.2423566,111.54940795898438
27,548.1676500732246,10.15795703125,68.16614532470703,330.6150817871094,143.64219665527344,50.00893020629883,68.12748274125207,111.87251725874793,69.09344482421875,478059579.2146384,111.83385467529297
28,548.887032278315,12.5653525390625,68.23601531982422,15.023072242736816,100.26673126220703,50.001731872558594,68.21253170089666,111.78746829910334,62.997554779052734,478059631.39638203,111.76398468017578
29,550.5759141136978,32.073298828125,67.4654312133789,349.8011779785156,139.23838806152344,50.00418472290039,67.47758300117793,112.52241699882207,62.59901428222656,478060006.7984351,112.5345687866211
30,545.6942449734197,20.4100546875,68.35088348388672,319.483642578125,209.76023864746094,49.997501373291016,68.26003205282588,111.73996794717412,64.03321838378906,478060620.384743,111.64911651611328
31,545.3650660023395,12.2461337890625,68.21025848388672,302.8949279785156,228.97930908203125,49.997528076171875,68.11246137653609,111.88753862346391,69.64210510253906,478060668.3550339,111.78974151611328
32,544.7045997426949,11.08726953125,68.0195083618164,325.2325134277344,211.61167907714844,50.006080627441406,67.90777541638727,112.09222458361273,62.90731430053711,478060722.53171676,111.9804916381836
33,542.7890162966332,16.39948046875,68.2575454711914,357.9855041503906,190.31378173828125,50.00053405761719,68.10539371505037,111.89460628494963,65.28506469726562,478060890.8289077,111.7424545288086
34,542.7890162966332,12.218822265625,68.03844451904297,301.7830505371094,246.79824829101562,50.00053405761719,67.88629276290193,112.11370723709807,69.37820434570312,478060892.0011001,111.96155548095703
35,541.0809449010467,15.7640234375,67.43378448486328,303.7091064453125,257.84429931640625,50.00387191772461,67.24559242227537,112.75440757772463,68.85477447509766,478061077.62365776,112.56621551513672
